Identifiant station;Nom station;Station en fonctionnement;Capacité de la station;Nombre bornettes libres;Nombre total vélos disponibles;Vélos mécaniques disponibles;Vélos électriques disponibles;Borne de paiement disponible;Retour vélib possible;Actualisation de la donnée;Coordonnées géographiques;Nom communes équipées;Code INSEE communes équipées
;;OUI;;15;1;;;OUI;OUI;2022-03-10T17:58:44+01:00;;;
;;OUI;;2;23;;;OUI;OUI;2022-03-10T17:58:10+01:00;;;
;;OUI;;29;4;;;OUI;OUI;2022-03-10T17:54:02+01:00;;;
;;OUI;;41;2;;;OUI;OUI;2022-03-10T17:55:13+01:00;;;
;;OUI;;14;7;;;OUI;OUI;2022-03-10T17:54:51+01:00;;;
;;OUI;;37;13;;;OUI;OUI;2022-03-10T17:57:43+01:00;;;
;;OUI;;6;22;;;OUI;OUI;2022-03-10T17:58:43+01:00;;;
;;OUI;;11;6;;;OUI;OUI;2022-03-10T17:58:22+01:00;;;
;;OUI;;7;30;;;OUI;OUI;2022-03-10T17:58:43+01:00;;;
;;OUI;;4;20;;;OUI;OUI;2022-03-10T17:58:20+01:00;;;
;;OUI;;18;18;;;OUI;OUI;2022-03-10T17:58:33+01:00;;;
;;OUI;;20;20;;;OUI;OUI;2022-03-10T17:58:37+01:00;;;
;;OUI;;8;23;;;OUI;OUI;2022-03-10T17:58:23+01:00;;;
;;OUI;;1;33;;;OUI;OUI;2022-03-10T17:58:38+01:00;;;
;;OUI;;3;12;;;OUI;OUI;2022-03-10T17:58:08+01:00;;;
;;OUI;;10;5;;;OUI;OUI;2022-03-10T17:53:55+01:00;;;
;;OUI;;22;13;;;OUI;OUI;2022-03-10T17:58:07+01:00;;;
;;OUI;;17;3;;;OUI;OUI;2022-03-10T17:55:41+01:00;;;
;;OUI;;29;4;;;OUI;OUI;2022-03-10T17:58:32+01:00;;;
;;OUI;;0;21;;;OUI;OUI;2022-03-10T17:58:45+01:00;;;
;;OUI;;21;12;;;OUI;OUI;2022-03-10T17:58:17+01:00;;;
;;OUI;;40;4;;;OUI;OUI;2022-03-10T17:58:15+01:00;;;
;;OUI;;3;19;;;OUI;OUI;2022-03-10T17:58:31+01:00;;;
;;OUI;;20;6;;;OUI;OUI;2022-03-10T17:57:20+01:00;;;
;;OUI;;20;22;;;OUI;OUI;2022-03-10T17:56:02+01:00;;;
;;OUI;;29;4;;;OUI;OUI;2022-03-10T17:58:09+01:00;;;
;;OUI;;31;3;;;OUI;OUI;2022-03-10T17:55:35+01:00;;;
;;OUI;;49;1;;;OUI;OUI;2022-03-10T17:57:44+01:00;;;
;;OUI;;37;3;;;OUI;OUI;2022-03-10T17:55:44+01:00;;;
;;OUI;;42;3;;;OUI;OUI;2022-03-10T17:58:28+01:00;;;
;;OUI;;32;2;;;OUI;OUI;2022-03-10T17:53:17+01:00;;;
;;OUI;;17;3;;;OUI;OUI;2022-03-10T17:57:50+01:00;;;
;;OUI;;12;20;;;OUI;OUI;2022-03-10T17:58:47+01:00;;;
;;OUI;;36;1;;;OUI;OUI;2022-03-10T17:54:19+01:00;;;
;;OUI;;21;6;;;OUI;OUI;2022-03-10T17:58:31+01:00;;;
;;OUI;;46;20;;;OUI;OUI;2022-03-10T17:58:36+01:00;;;
;;OUI;;20;8;;;OUI;OUI;2022-03-10T17:58:43+01:00;;;
;;OUI;;12;8;;;OUI;OUI;2022-03-10T17:58:16+01:00;;;
;;OUI;;33;3;;;OUI;OUI;2022-03-10T17:52:34+01:00;;;
;;OUI;;31;7;;;OUI;OUI;2022-03-10T17:55:59+01:00;;;
;;OUI;;29;1;;;OUI;OUI;2022-03-10T17:52:47+01:00;;;
;;OUI;;30;2;;;OUI;OUI;2022-03-10T17:50:43+01:00;;;
;;OUI;;17;4;;;OUI;OUI;2022-03-10T17:58:14+01:00;;;
;;OUI;;46;0;;;OUI;OUI;2022-03-10T17:58:33+01:00;;;
;;OUI;;13;35;;;OUI;OUI;2022-03-10T17:58:26+01:00;;;
;;OUI;;4;37;;;OUI;OUI;2022-03-10T17:56:37+01:00;;;
;;OUI;;11;44;;;OUI;OUI;2022-03-10T17:56:56+01:00;;;
;;OUI;;24;20;;;OUI;OUI;2022-03-10T17:58:24+01:00;;;
;;OUI;;17;11;;;OUI;OUI;2022-03-10T17:57:50+01:00;;;
;;OUI;;56;4;;;OUI;OUI;2022-03-10T17:57:12+01:00;;;
;;OUI;;49;4;;;OUI;OUI;2022-03-10T17:56:06+01:00;;;
;;OUI;;23;5;;;OUI;OUI;2022-03-10T17:57:23+01:00;;;
;;OUI;;19;17;;;OUI;OUI;2022-03-10T17:57:58+01:00;;;
;;OUI;;23;2;;;OUI;OUI;2022-03-10T17:58:49+01:00;;;
;;OUI;;49;6;;;OUI;OUI;2022-03-10T17:58:15+01:00;;;
;;OUI;;28;1;;;OUI;OUI;2022-03-10T17:50:29+01:00;;;
;;OUI;;16;9;;;OUI;OUI;2022-03-10T17:58:40+01:00;;;
;;OUI;;23;3;;;OUI;OUI;2022-03-10T17:55:27+01:00;;;
;;OUI;;33;1;;;OUI;OUI;2022-03-10T17:57:13+01:00;;;
;;OUI;;51;9;;;OUI;OUI;2022-03-10T17:58:38+01:00;;;
;;OUI;;28;2;;;OUI;OUI;2022-03-10T17:54:05+01:00;;;
;;OUI;;12;17;;;OUI;OUI;2022-03-10T17:58:32+01:00;;;
;;OUI;;50;6;;;OUI;OUI;2022-03-10T17:57:56+01:00;;;
;;OUI;;13;45;;;OUI;OUI;2022-03-10T17:58:40+01:00;;;
;;OUI;;15;22;;;OUI;OUI;2022-03-10T17:57:23+01:00;;;
;;OUI;;7;29;;;OUI;OUI;2022-03-10T17:57:21+01:00;;;
;;OUI;;29;0;;;OUI;OUI;2022-03-10T17:54:35+01:00;;;
;;OUI;;34;2;;;OUI;OUI;2022-03-10T17:56:19+01:00;;;
;;OUI;;1;19;;;OUI;OUI;2022-03-10T17:58:41+01:00;;;
;;OUI;;13;16;;;OUI;OUI;2022-03-10T17:57:04+01:00;;;
;;OUI;;28;2;;;OUI;OUI;2022-03-10T17:52:53+01:00;;;
;;OUI;;26;4;;;OUI;OUI;2022-03-10T17:58:29+01:00;;;
;;OUI;;23;1;;;OUI;OUI;2022-03-10T17:57:06+01:00;;;
;;OUI;;29;5;;;OUI;OUI;2022-03-10T17:54:43+01:00;;;
;;OUI;;42;4;;;OUI;OUI;2022-03-10T17:57:37+01:00;;;
;;OUI;;31;0;;;OUI;OUI;2022-03-10T17:48:47+01:00;;;
;;OUI;;1;17;;;OUI;OUI;2022-03-10T17:58:32+01:00;;;
;;OUI;;3;46;;;OUI;OUI;2022-03-10T17:58:43+01:00;;;
;;OUI;;6;18;;;OUI;OUI;2022-03-10T17:57:46+01:00;;;
;;OUI;;25;1;;;OUI;OUI;2022-03-10T17:55:56+01:00;;;
;;OUI;;32;17;;;OUI;OUI;2022-03-10T17:57:38+01:00;;;
;;OUI;;20;6;;;OUI;OUI;2022-03-10T17:54:44+01:00;;;
;;OUI;;21;3;;;OUI;OUI;2022-03-10T17:54:51+01:00;;;
;;OUI;;0;25;;;OUI;OUI;2022-03-10T17:56:34+01:00;;;
;;NON;;30;0;;;NON;NON;2021-11-24T12:52:15+01:00;;;
;;OUI;;17;17;;;OUI;OUI;2022-03-10T17:58:23+01:00;;;
;;OUI;;1;30;;;OUI;OUI;2022-03-10T17:58:42+01:00;;;
;;OUI;;30;18;;;OUI;OUI;2022-03-10T17:58:34+01:00;;;
;;OUI;;49;4;;;OUI;OUI;2022-03-10T17:58:31+01:00;;;
;;OUI;;21;11;;;OUI;OUI;2022-03-10T17:58:10+01:00;;;
;;OUI;;22;6;;;OUI;OUI;2022-03-10T17:58:19+01:00;;;
;;OUI;;24;9;;;OUI;OUI;2022-03-10T17:55:23+01:00;;;
;;OUI;;22;3;;;OUI;OUI;2022-03-10T17:56:25+01:00;;;
;;OUI;;23;0;;;OUI;OUI;2022-03-10T17:57:28+01:00;;;
;;OUI;;52;8;;;OUI;OUI;2022-03-10T17:57:26+01:00;;;
;;OUI;;11;11;;;OUI;OUI;2022-03-10T17:57:01+01:00;;;
;;OUI;;26;4;;;OUI;OUI;2022-03-10T17:50:50+01:00;;;
;;OUI;;23;4;;;OUI;OUI;2022-03-10T17:57:16+01:00;;;
;;OUI;;27;1;;;OUI;OUI;2022-03-10T17:57:05+01:00;;;
;;OUI;;10;41;;;OUI;OUI;2022-03-10T17:57:53+01:00;;;
;;OUI;;28;3;;;OUI;OUI;2022-03-10T17:49:01+01:00;;;
;;OUI;;5;18;;;OUI;OUI;2022-03-10T17:58:36+01:00;;;
;;OUI;;16;2;;;OUI;OUI;2022-03-10T17:57:20+01:00;;;
;;OUI;;10;15;;;OUI;OUI;2022-03-10T17:57:42+01:00;;;
;;OUI;;35;3;;;OUI;OUI;2022-03-10T17:58:18+01:00;;;
;;OUI;;6;60;;;OUI;OUI;2022-03-10T17:58:39+01:00;;;
;;OUI;;8;11;;;OUI;OUI;2022-03-10T17:58:25+01:00;;;
;;OUI;;28;4;;;OUI;OUI;2022-03-10T17:58:17+01:00;;;
;;OUI;;38;2;;;OUI;OUI;2022-03-10T17:57:50+01:00;;;
;;OUI;;25;25;;;OUI;OUI;2022-03-10T17:58:40+01:00;;;
;;OUI;;29;1;;;OUI;OUI;2022-03-10T17:56:09+01:00;;;
;;OUI;;37;7;;;OUI;OUI;2022-03-10T17:53:42+01:00;;;
;;OUI;;11;9;;;OUI;OUI;2022-03-10T17:54:33+01:00;;;
;;OUI;;21;9;;;OUI;OUI;2022-03-10T17:57:19+01:00;;;
;;OUI;;49;0;;;NON;NON;2020-08-14T04:12:17+02:00;;;
;;OUI;;25;0;;;OUI;OUI;2022-03-10T17:53:54+01:00;;;
;;OUI;;7;20;;;OUI;OUI;2022-03-10T17:57:59+01:00;;;
;;OUI;;3;14;;;OUI;OUI;2022-03-10T17:58:29+01:00;;;
;;OUI;;4;48;;;OUI;OUI;2022-03-10T17:58:41+01:00;;;
;;OUI;;41;5;;;OUI;OUI;2022-03-10T17:53:04+01:00;;;
;;OUI;;17;8;;;OUI;OUI;2022-03-10T17:57:09+01:00;;;
;;OUI;;36;7;;;OUI;OUI;2022-03-10T17:56:57+01:00;;;
;;OUI;;55;5;;;OUI;OUI;2022-03-10T17:58:36+01:00;;;
;;OUI;;3;16;;;OUI;OUI;2022-03-10T17:58:42+01:00;;;
;;OUI;;18;8;;;OUI;OUI;2022-03-10T17:56:12+01:00;;;
;;OUI;;5;28;;;OUI;OUI;2022-03-10T17:58:20+01:00;;;
;;OUI;;28;10;;;OUI;OUI;2022-03-10T17:57:33+01:00;;;
;;OUI;;12;27;;;OUI;OUI;2022-03-10T17:55:56+01:00;;;
;;OUI;;8;12;;;OUI;OUI;2022-03-10T17:57:28+01:00;;;
;;OUI;;9;13;;;OUI;OUI;2022-03-10T17:57:20+01:00;;;
;;OUI;;36;33;;;OUI;OUI;2022-03-10T17:58:02+01:00;;;
;;OUI;;32;1;;;OUI;OUI;2022-03-10T17:52:15+01:00;;;
;;OUI;;18;13;;;OUI;OUI;2022-03-10T17:57:41+01:00;;;
;;OUI;;27;4;;;OUI;OUI;2022-03-10T17:58:39+01:00;;;
;;OUI;;20;13;;;OUI;OUI;2022-03-10T17:58:36+01:00;;;
;;OUI;;11;14;;;OUI;OUI;2022-03-10T17:57:31+01:00;;;
;;OUI;;3;30;;;OUI;OUI;2022-03-10T17:58:25+01:00;;;
;;OUI;;26;4;;;OUI;OUI;2022-03-10T17:55:24+01:00;;;
;;OUI;;25;5;;;OUI;OUI;2022-03-10T17:58:48+01:00;;;
;;OUI;;49;3;;;OUI;OUI;2022-03-10T17:58:36+01:00;;;
;;OUI;;6;9;;;OUI;OUI;2022-03-10T17:58:06+01:00;;;
;;OUI;;32;1;;;OUI;OUI;2022-03-10T17:57:51+01:00;;;
;;OUI;;42;8;;;OUI;OUI;2022-03-10T17:55:48+01:00;;;
;;OUI;;9;57;;;OUI;OUI;2022-03-10T17:57:37+01:00;;;
;;OUI;;18;5;;;OUI;OUI;2022-03-10T17:58:44+01:00;;;
;;OUI;;30;20;;;OUI;OUI;2022-03-10T17:56:55+01:00;;;
;;OUI;;34;14;;;OUI;OUI;2022-03-10T17:58:46+01:00;;;
;;OUI;;8;5;;;OUI;OUI;2022-03-10T17:58:35+01:00;;;
;;OUI;;24;5;;;OUI;OUI;2022-03-10T17:51:18+01:00;;;
;;OUI;;19;3;;;OUI;OUI;2022-03-10T17:58:46+01:00;;;
;;OUI;;8;18;;;OUI;OUI;2022-03-10T17:57:55+01:00;;;
;;OUI;;34;5;;;OUI;OUI;2022-03-10T17:57:30+01:00;;;
;;OUI;;33;9;;;OUI;OUI;2022-03-10T17:57:11+01:00;;;
;;OUI;;45;1;;;OUI;OUI;2022-03-10T17:56:37+01:00;;;
;;OUI;;0;31;;;OUI;OUI;2022-03-10T17:57:03+01:00;;;
;;OUI;;18;8;;;OUI;OUI;2022-03-10T17:58:02+01:00;;;
;;OUI;;14;34;;;OUI;OUI;2022-03-10T17:58:43+01:00;;;
;;OUI;;16;5;;;OUI;OUI;2022-03-10T17:54:00+01:00;;;
;;OUI;;12;28;;;OUI;OUI;2022-03-10T17:58:48+01:00;;;
;;OUI;;31;2;;;OUI;OUI;2022-03-10T17:57:34+01:00;;;
;;OUI;;9;2;;;OUI;OUI;2022-03-10T17:57:33+01:00;;;
;;OUI;;20;2;;;OUI;OUI;2022-03-10T17:58:02+01:00;;;
;;OUI;;22;12;;;OUI;OUI;2022-03-10T17:55:56+01:00;;;
;;OUI;;20;0;;;OUI;OUI;2022-03-10T17:49:13+01:00;;;
;;OUI;;19;1;;;OUI;OUI;2022-03-10T17:56:47+01:00;;;
;;OUI;;22;4;;;OUI;OUI;2022-03-10T17:57:15+01:00;;;
;;OUI;;30;0;;;NON;NON;2021-10-25T10:41:59+02:00;;;
;;OUI;;21;2;;;OUI;OUI;2022-03-10T17:58:36+01:00;;;
;;OUI;;49;2;;;OUI;OUI;2022-03-10T17:58:37+01:00;;;
;;OUI;;11;7;;;OUI;OUI;2022-03-10T17:54:51+01:00;;;
;;OUI;;46;1;;;OUI;OUI;2022-03-10T17:54:00+01:00;;;
;;OUI;;21;3;;;OUI;OUI;2022-03-10T17:58:10+01:00;;;
;;OUI;;19;10;;;OUI;OUI;2022-03-10T17:58:29+01:00;;;
;;OUI;;37;3;;;OUI;OUI;2022-03-10T17:58:04+01:00;;;
;;OUI;;11;8;;;OUI;OUI;2022-03-10T17:58:48+01:00;;;
;;OUI;;11;32;;;OUI;OUI;2022-03-10T17:57:46+01:00;;;
;;OUI;;34;6;;;OUI;OUI;2022-03-10T17:58:13+01:00;;;
;;OUI;;11;15;;;OUI;OUI;2022-03-10T17:58:19+01:00;;;
;;OUI;;19;1;;;OUI;OUI;2022-03-10T17:58:09+01:00;;;
;;OUI;;25;4;;;OUI;OUI;2022-03-10T17:57:40+01:00;;;
;;OUI;;36;0;;;OUI;OUI;2022-03-10T17:53:10+01:00;;;
;;OUI;;45;3;;;OUI;OUI;2022-03-10T17:56:20+01:00;;;
;;OUI;;28;7;;;OUI;OUI;2022-03-10T17:58:33+01:00;;;
;;OUI;;33;17;;;OUI;OUI;2022-03-10T17:58:45+01:00;;;
;;OUI;;14;2;;;OUI;OUI;2022-03-10T17:58:23+01:00;;;
;;OUI;;10;9;;;OUI;OUI;2022-03-10T17:57:48+01:00;;;
;;OUI;;12;1;;;OUI;OUI;2022-03-10T17:58:32+01:00;;;
;;OUI;;14;6;;;OUI;OUI;2022-03-10T17:58:34+01:00;;;
;;OUI;;20;3;;;OUI;OUI;2022-03-10T17:55:11+01:00;;;
;;OUI;;15;2;;;OUI;OUI;2022-03-10T17:56:51+01:00;;;
;;OUI;;31;5;;;OUI;OUI;2022-03-10T17:57:22+01:00;;;
;;OUI;;29;6;;;OUI;OUI;2022-03-10T17:57:36+01:00;;;
;;OUI;;12;6;;;OUI;OUI;2022-03-10T17:56:30+01:00;;;
;;OUI;;8;9;;;OUI;OUI;2022-03-10T17:56:37+01:00;;;
;;OUI;;27;3;;;OUI;OUI;2022-03-10T17:58:09+01:00;;;
;;OUI;;13;2;;;OUI;OUI;2022-03-10T17:57:50+01:00;;;
;;OUI;;4;41;;;OUI;OUI;2022-03-10T17:58:47+01:00;;;
;;OUI;;8;35;;;OUI;OUI;2022-03-10T17:58:09+01:00;;;
;;OUI;;42;2;;;OUI;OUI;2022-03-10T17:58:16+01:00;;;
;;OUI;;29;10;;;OUI;OUI;2022-03-10T17:58:32+01:00;;;
;;OUI;;9;15;;;OUI;OUI;2022-03-10T17:58:31+01:00;;;
;;OUI;;31;2;;;OUI;OUI;2022-03-10T17:57:09+01:00;;;
;;OUI;;6;22;;;OUI;OUI;2022-03-10T17:58:32+01:00;;;
;;OUI;;20;15;;;OUI;OUI;2022-03-10T17:57:41+01:00;;;
;;OUI;;22;1;;;OUI;OUI;2022-03-10T17:57:42+01:00;;;
;;OUI;;32;7;;;OUI;OUI;2022-03-10T17:58:15+01:00;;;
;;OUI;;12;13;;;OUI;OUI;2022-03-10T17:57:49+01:00;;;
;;OUI;;28;0;;;NON;NON;2022-03-08T02:14:23+01:00;;;
;;OUI;;14;6;;;OUI;OUI;2022-03-10T17:54:54+01:00;;;
;;OUI;;9;42;;;OUI;OUI;2022-03-10T17:58:27+01:00;;;
;;OUI;;18;3;;;OUI;OUI;2022-03-10T17:56:55+01:00;;;
;;OUI;;3;18;;;OUI;OUI;2022-03-10T17:58:42+01:00;;;
;;OUI;;30;1;;;OUI;OUI;2022-03-10T17:57:58+01:00;;;
;;OUI;;19;21;;;OUI;OUI;2022-03-10T17:58:40+01:00;;;
;;OUI;;8;9;;;OUI;OUI;2022-03-10T17:52:44+01:00;;;
;;OUI;;28;3;;;OUI;OUI;2022-03-10T17:57:03+01:00;;;
;;OUI;;14;8;;;OUI;OUI;2022-03-10T17:58:44+01:00;;;
;;OUI;;22;8;;;OUI;OUI;2022-03-10T17:57:42+01:00;;;
;;OUI;;1;44;;;OUI;OUI;2022-03-10T17:57:39+01:00;;;
;;OUI;;24;2;;;OUI;OUI;2022-03-10T17:57:26+01:00;;;
;;OUI;;14;60;;;OUI;OUI;2022-03-10T17:58:12+01:00;;;
;;OUI;;14;1;;;OUI;OUI;2022-03-10T17:58:47+01:00;;;
;;OUI;;29;1;;;OUI;OUI;2022-03-10T17:57:06+01:00;;;
;;OUI;;21;3;;;OUI;OUI;2022-03-10T17:58:45+01:00;;;
;;OUI;;1;44;;;OUI;OUI;2022-03-10T17:58:06+01:00;;;
;;OUI;;10;5;;;OUI;OUI;2022-03-10T17:56:38+01:00;;;
;;OUI;;44;5;;;OUI;OUI;2022-03-10T17:56:15+01:00;;;
;;OUI;;31;6;;;OUI;OUI;2022-03-10T17:58:46+01:00;;;
;;OUI;;25;1;;;OUI;OUI;2022-03-10T17:58:47+01:00;;;
;;OUI;;18;0;;;OUI;OUI;2022-03-10T17:57:24+01:00;;;
;;OUI;;10;14;;;OUI;OUI;2022-03-10T17:58:29+01:00;;;
;;OUI;;10;6;;;OUI;OUI;2022-03-10T17:56:12+01:00;;;
;;OUI;;5;23;;;OUI;OUI;2022-03-10T17:57:59+01:00;;;
;;OUI;;6;42;;;OUI;OUI;2022-03-10T17:58:08+01:00;;;
;;OUI;;16;11;;;OUI;OUI;2022-03-10T17:58:46+01:00;;;
;;OUI;;2;16;;;OUI;OUI;2022-03-10T17:58:31+01:00;;;
;;OUI;;43;6;;;OUI;OUI;2022-03-10T17:58:27+01:00;;;
;;OUI;;21;7;;;OUI;OUI;2022-03-10T17:53:54+01:00;;;
;;OUI;;17;3;;;OUI;OUI;2022-03-10T17:53:09+01:00;;;
;;OUI;;26;6;;;OUI;OUI;2022-03-10T17:58:34+01:00;;;
;;OUI;;15;10;;;OUI;OUI;2022-03-10T17:57:28+01:00;;;
;;OUI;;20;1;;;OUI;OUI;2022-03-10T17:50:49+01:00;;;
;;OUI;;31;6;;;OUI;OUI;2022-03-10T17:58:40+01:00;;;
;;OUI;;13;4;;;OUI;OUI;2022-03-10T17:52:25+01:00;;;
;;OUI;;34;4;;;OUI;OUI;2022-03-10T17:52:38+01:00;;;
;;OUI;;12;17;;;OUI;OUI;2022-03-10T17:57:47+01:00;;;
;;OUI;;17;4;;;OUI;OUI;2022-03-10T17:58:05+01:00;;;
;;OUI;;1;25;;;OUI;OUI;2022-03-10T17:58:41+01:00;;;
;;OUI;;10;17;;;OUI;OUI;2022-03-10T17:58:33+01:00;;;
;;OUI;;17;11;;;OUI;OUI;2022-03-10T17:56:07+01:00;;;
;;OUI;;13;26;;;OUI;OUI;2022-03-10T17:56:37+01:00;;;
;;OUI;;17;3;;;OUI;OUI;2022-03-10T17:58:30+01:00;;;
;;OUI;;14;6;;;OUI;OUI;2022-03-10T17:57:52+01:00;;;
;;OUI;;8;16;;;OUI;OUI;2022-03-10T17:58:13+01:00;;;
;;OUI;;28;5;;;OUI;OUI;2022-03-10T17:58:02+01:00;;;
;;OUI;;24;0;;;OUI;OUI;2022-03-10T17:58:12+01:00;;;
;;OUI;;25;0;;;OUI;OUI;2022-03-10T17:57:45+01:00;;;
;;OUI;;19;6;;;OUI;OUI;2022-03-10T17:58:36+01:00;;;
;;OUI;;19;1;;;OUI;OUI;2022-03-10T17:57:15+01:00;;;
;;OUI;;31;13;;;OUI;OUI;2022-03-10T17:58:11+01:00;;;
;;OUI;;1;41;;;OUI;OUI;2022-03-10T17:58:45+01:00;;;
;;OUI;;17;3;;;OUI;OUI;2022-03-10T17:56:26+01:00;;;
;;OUI;;13;13;;;OUI;OUI;2022-03-10T17:58:39+01:00;;;
;;OUI;;14;8;;;OUI;OUI;2022-03-10T17:58:19+01:00;;;
;;OUI;;6;24;;;OUI;OUI;2022-03-10T17:56:52+01:00;;;
;;OUI;;32;6;;;OUI;OUI;2022-03-10T17:57:59+01:00;;;
;;OUI;;0;20;;;OUI;OUI;2022-03-10T17:58:33+01:00;;;
;;OUI;;0;23;;;OUI;OUI;2022-03-10T17:58:26+01:00;;;
;;OUI;;34;0;;;OUI;OUI;2022-03-10T17:58:48+01:00;;;
;;OUI;;22;3;;;OUI;OUI;2022-03-10T17:56:31+01:00;;;
;;OUI;;14;14;;;OUI;OUI;2022-03-10T17:54:47+01:00;;;
;;OUI;;30;1;;;OUI;OUI;2022-03-10T17:55:12+01:00;;;
;;OUI;;19;3;;;OUI;OUI;2022-03-10T17:58:11+01:00;;;
;;OUI;;10;10;;;OUI;OUI;2022-03-10T17:53:54+01:00;;;
;;OUI;;17;3;;;OUI;OUI;2022-03-10T17:58:47+01:00;;;
;;OUI;;6;29;;;OUI;OUI;2022-03-10T17:57:33+01:00;;;
;;OUI;;3;20;;;OUI;OUI;2022-03-10T17:57:53+01:00;;;
;;OUI;;7;23;;;OUI;OUI;2022-03-10T17:57:30+01:00;;;
;;OUI;;21;0;;;OUI;OUI;2022-03-10T17:54:42+01:00;;;
;;OUI;;48;2;;;OUI;OUI;2022-03-10T17:57:03+01:00;;;
;;OUI;;5;21;;;OUI;OUI;2022-03-10T17:57:52+01:00;;;
;;OUI;;6;11;;;OUI;OUI;2022-03-10T17:55:30+01:00;;;
;;OUI;;39;0;;;OUI;OUI;2022-03-10T17:58:18+01:00;;;
;;OUI;;18;37;;;OUI;OUI;2022-03-10T17:58:43+01:00;;;
;;OUI;;6;18;;;OUI;OUI;2022-03-10T17:58:20+01:00;;;
;;OUI;;22;8;;;OUI;OUI;2022-03-10T17:57:28+01:00;;;
;;OUI;;6;45;;;OUI;OUI;2022-03-10T17:57:14+01:00;;;
