Identifiant station;Nom station;Station en fonctionnement;Capacité de la station;Nombre bornettes libres;Nombre total vélos disponibles;Vélos mécaniques disponibles;Vélos électriques disponibles;Borne de paiement disponible;Retour vélib possible;Actualisation de la donnée;Coordonnées géographiques;Nom communes équipées;Code INSEE communes équipées
;;OUI;;19;9;;;OUI;OUI;2022-03-10T17:58:21+01:00;;;
;;OUI;;4;16;;;OUI;OUI;2022-03-10T17:58:06+01:00;;;
;;OUI;;4;26;;;OUI;OUI;2022-03-10T17:58:48+01:00;;;
;;OUI;;13;5;;;OUI;OUI;2022-03-10T17:56:57+01:00;;;
;;OUI;;25;3;;;OUI;OUI;2022-03-10T17:58:03+01:00;;;
;;OUI;;15;1;;;OUI;OUI;2022-03-10T17:58:30+01:00;;;
;;OUI;;16;28;;;OUI;OUI;2022-03-10T17:57:15+01:00;;;
;;OUI;;6;23;;;OUI;OUI;2022-03-10T17:57:37+01:00;;;
;;OUI;;24;6;;;OUI;OUI;2022-03-10T17:54:09+01:00;;;
;;OUI;;43;2;;;OUI;OUI;2022-03-10T17:58:15+01:00;;;
;;OUI;;23;0;;;OUI;OUI;2022-03-10T17:57:03+01:00;;;
;;OUI;;38;2;;;OUI;OUI;2022-03-10T17:57:59+01:00;;;
;;OUI;;5;16;;;OUI;OUI;2022-03-10T17:58:05+01:00;;;
;;OUI;;29;1;;;OUI;OUI;2022-03-10T17:57:54+01:00;;;
;;OUI;;40;8;;;OUI;OUI;2022-03-10T17:54:26+01:00;;;
;;OUI;;7;31;;;OUI;OUI;2022-03-10T17:58:43+01:00;;;
;;OUI;;17;17;;;OUI;OUI;2022-03-10T17:56:16+01:00;;;
;;OUI;;15;12;;;OUI;OUI;2022-03-10T17:58:35+01:00;;;
;;OUI;;10;21;;;OUI;OUI;2022-03-10T17:58:22+01:00;;;
;;OUI;;4;18;;;OUI;OUI;2022-03-10T17:58:40+01:00;;;
;;OUI;;3;57;;;OUI;OUI;2022-03-10T17:58:28+01:00;;;
;;OUI;;23;10;;;OUI;OUI;2022-03-10T17:52:38+01:00;;;
;;OUI;;23;0;;;OUI;OUI;2022-03-10T17:55:35+01:00;;;
;;OUI;;3;27;;;OUI;OUI;2022-03-10T17:57:31+01:00;;;
;;OUI;;28;2;;;OUI;OUI;2022-03-10T17:58:40+01:00;;;
;;OUI;;11;4;;;OUI;OUI;2022-03-10T17:58:26+01:00;;;
;;OUI;;33;3;;;OUI;OUI;2022-03-10T17:57:42+01:00;;;
;;OUI;;29;5;;;OUI;OUI;2022-03-10T17:58:42+01:00;;;
;;OUI;;27;10;;;OUI;OUI;2022-03-10T17:57:57+01:00;;;
;;OUI;;10;16;;;OUI;OUI;2022-03-10T17:58:46+01:00;;;
;;OUI;;6;16;;;OUI;OUI;2022-03-10T17:58:32+01:00;;;
;;OUI;;32;8;;;OUI;OUI;2022-03-10T17:51:51+01:00;;;
;;OUI;;29;4;;;OUI;OUI;2022-03-10T17:58:36+01:00;;;
;;OUI;;17;23;;;OUI;OUI;2022-03-10T17:56:36+01:00;;;
;;OUI;;9;19;;;OUI;OUI;2022-03-10T17:56:52+01:00;;;
;;OUI;;13;4;;;OUI;OUI;2022-03-10T17:58:24+01:00;;;
;;OUI;;18;5;;;OUI;OUI;2022-03-10T17:58:22+01:00;;;
;;OUI;;3;18;;;OUI;OUI;2022-03-10T17:58:35+01:00;;;
;;OUI;;28;3;;;OUI;OUI;2022-03-10T17:58:21+01:00;;;
;;OUI;;34;4;;;OUI;OUI;2022-03-10T17:56:22+01:00;;;
;;OUI;;41;4;;;OUI;OUI;2022-03-10T17:53:38+01:00;;;
;;OUI;;19;8;;;OUI;OUI;2022-03-10T17:58:42+01:00;;;
;;OUI;;12;14;;;OUI;OUI;2022-03-10T17:57:27+01:00;;;
;;OUI;;17;3;;;OUI;OUI;2022-03-10T17:55:55+01:00;;;
;;OUI;;38;3;;;OUI;OUI;2022-03-10T17:57:32+01:00;;;
;;OUI;;16;4;;;OUI;OUI;2022-03-10T17:57:31+01:00;;;
;;OUI;;8;24;;;OUI;OUI;2022-03-10T17:58:14+01:00;;;
;;OUI;;23;9;;;OUI;OUI;2022-03-10T17:54:19+01:00;;;
;;OUI;;38;3;;;OUI;OUI;2022-03-10T17:58:13+01:00;;;
;;OUI;;8;24;;;OUI;OUI;2022-03-10T17:57:30+01:00;;;
;;OUI;;18;3;;;OUI;OUI;2022-03-10T17:51:37+01:00;;;
;;OUI;;19;1;;;OUI;OUI;2022-03-10T17:49:02+01:00;;;
;;OUI;;24;22;;;OUI;OUI;2022-03-10T17:55:56+01:00;;;
;;OUI;;6;38;;;OUI;OUI;2022-03-10T17:58:48+01:00;;;
;;OUI;;3;36;;;OUI;OUI;2022-03-10T17:58:33+01:00;;;
;;OUI;;18;5;;;OUI;OUI;2022-03-10T17:57:44+01:00;;;
;;OUI;;26;12;;;OUI;OUI;2022-03-10T17:58:14+01:00;;;
;;OUI;;24;23;;;OUI;OUI;2022-03-10T17:58:48+01:00;;;
;;OUI;;4;32;;;OUI;OUI;2022-03-10T17:57:24+01:00;;;
;;OUI;;55;1;;;OUI;OUI;2022-03-10T17:58:17+01:00;;;
;;OUI;;37;6;;;OUI;OUI;2022-03-10T17:58:34+01:00;;;
;;OUI;;19;7;;;OUI;OUI;2022-03-10T17:55:38+01:00;;;
;;OUI;;22;8;;;OUI;OUI;2022-03-10T17:58:44+01:00;;;
;;OUI;;23;1;;;OUI;OUI;2022-03-10T17:53:19+01:00;;;
;;OUI;;6;16;;;OUI;OUI;2022-03-10T14:30:30+01:00;;;
;;OUI;;15;12;;;OUI;OUI;2022-03-10T17:56:24+01:00;;;
;;OUI;;44;3;;;OUI;OUI;2022-03-10T17:48:49+01:00;;;
;;OUI;;6;17;;;OUI;OUI;2022-03-10T17:57:29+01:00;;;
;;OUI;;33;3;;;OUI;OUI;2022-03-10T17:58:25+01:00;;;
;;OUI;;15;7;;;OUI;OUI;2022-03-10T17:57:38+01:00;;;
;;OUI;;24;8;;;OUI;OUI;2022-03-10T17:57:12+01:00;;;
;;OUI;;26;2;;;OUI;OUI;2022-03-10T17:56:06+01:00;;;
;;OUI;;28;8;;;OUI;OUI;2022-03-10T17:56:47+01:00;;;
;;OUI;;30;6;;;OUI;OUI;2022-03-10T17:58:33+01:00;;;
;;OUI;;4;29;;;OUI;OUI;2022-03-10T17:58:31+01:00;;;
;;OUI;;23;7;;;OUI;OUI;2022-03-10T17:54:20+01:00;;;
;;OUI;;0;23;;;OUI;OUI;2022-03-10T17:55:16+01:00;;;
;;OUI;;12;19;;;OUI;OUI;2022-03-10T17:58:27+01:00;;;
;;OUI;;1;52;;;OUI;OUI;2022-03-10T17:58:48+01:00;;;
;;OUI;;25;7;;;OUI;OUI;2022-03-10T17:58:33+01:00;;;
;;OUI;;8;22;;;OUI;OUI;2022-03-10T17:54:48+01:00;;;
;;OUI;;21;3;;;OUI;OUI;2022-03-10T17:56:16+01:00;;;
;;OUI;;20;2;;;OUI;OUI;2022-03-10T17:57:38+01:00;;;
;;OUI;;14;39;;;OUI;OUI;2022-03-10T17:57:37+01:00;;;
;;OUI;;57;5;;;OUI;OUI;2022-03-10T17:58:33+01:00;;;
;;OUI;;56;6;;;OUI;OUI;2022-03-10T17:57:11+01:00;;;
;;OUI;;1;22;;;OUI;OUI;2022-03-10T17:58:34+01:00;;;
;;OUI;;32;1;;;OUI;OUI;2022-03-10T17:56:17+01:00;;;
;;OUI;;16;8;;;OUI;OUI;2022-03-10T17:57:26+01:00;;;
;;OUI;;10;26;;;OUI;OUI;2022-03-10T17:56:21+01:00;;;
;;OUI;;31;2;;;OUI;OUI;2022-03-10T17:57:38+01:00;;;
;;OUI;;4;14;;;OUI;OUI;2022-03-10T17:54:28+01:00;;;
;;OUI;;14;26;;;OUI;OUI;2022-03-10T17:55:38+01:00;;;
;;OUI;;52;8;;;OUI;OUI;2022-03-10T17:57:18+01:00;;;
;;OUI;;1;24;;;OUI;OUI;2022-03-10T17:58:38+01:00;;;
;;OUI;;13;17;;;OUI;OUI;2022-03-10T17:58:41+01:00;;;
;;OUI;;17;5;;;OUI;OUI;2022-03-10T17:57:28+01:00;;;
;;OUI;;2;24;;;OUI;OUI;2022-03-10T17:58:06+01:00;;;
;;OUI;;0;18;;;OUI;OUI;2022-03-10T17:53:40+01:00;;;
;;OUI;;0;0;;;NON;NON;2022-02-10T14:43:35+01:00;;;
;;OUI;;15;14;;;OUI;OUI;2022-03-10T17:57:50+01:00;;;
;;OUI;;1;21;;;OUI;OUI;2022-03-10T17:58:14+01:00;;;
;;OUI;;25;1;;;OUI;OUI;2022-03-10T17:56:35+01:00;;;
;;OUI;;23;5;;;OUI;OUI;2022-03-10T17:58:18+01:00;;;
;;OUI;;40;12;;;OUI;OUI;2022-03-10T17:58:42+01:00;;;
;;OUI;;8;32;;;OUI;OUI;2022-03-10T17:58:33+01:00;;;
;;OUI;;5;23;;;OUI;OUI;2022-03-10T17:58:02+01:00;;;
;;OUI;;13;2;;;OUI;OUI;2022-03-10T17:57:14+01:00;;;
;;OUI;;17;8;;;OUI;OUI;2022-03-10T17:58:42+01:00;;;
;;OUI;;17;3;;;OUI;OUI;2022-03-10T17:58:22+01:00;;;
;;OUI;;30;2;;;OUI;OUI;2022-03-10T17:58:20+01:00;;;
;;OUI;;28;10;;;OUI;OUI;2022-03-10T17:58:16+01:00;;;
;;OUI;;42;2;;;OUI;OUI;2022-03-10T17:56:19+01:00;;;
;;OUI;;31;5;;;OUI;OUI;2022-03-10T17:57:46+01:00;;;
;;OUI;;28;9;;;OUI;OUI;2022-03-10T17:57:03+01:00;;;
;;OUI;;7;13;;;OUI;OUI;2022-03-10T14:47:43+01:00;;;
;;OUI;;17;13;;;OUI;OUI;2022-03-10T17:58:32+01:00;;;
;;OUI;;27;5;;;OUI;OUI;2022-03-10T17:58:30+01:00;;;
;;OUI;;18;3;;;OUI;OUI;2022-03-10T17:58:45+01:00;;;
;;OUI;;25;3;;;OUI;OUI;2022-03-10T17:58:21+01:00;;;
;;OUI;;22;21;;;OUI;OUI;2022-03-10T17:58:33+01:00;;;
;;OUI;;22;5;;;OUI;OUI;2022-03-10T17:57:10+01:00;;;
;;OUI;;5;34;;;OUI;OUI;2022-03-10T17:58:44+01:00;;;
;;OUI;;18;4;;;OUI;OUI;2022-03-10T17:56:06+01:00;;;
;;OUI;;8;12;;;OUI;OUI;2022-03-10T17:57:58+01:00;;;
;;OUI;;26;15;;;OUI;OUI;2022-03-10T17:58:47+01:00;;;
;;OUI;;18;14;;;OUI;OUI;2022-03-10T17:58:27+01:00;;;
;;OUI;;26;3;;;OUI;OUI;2022-03-10T17:58:42+01:00;;;
;;OUI;;4;39;;;OUI;OUI;2022-03-10T17:58:03+01:00;;;
;;OUI;;21;3;;;OUI;OUI;2022-03-10T17:58:35+01:00;;;
;;OUI;;27;0;;;OUI;OUI;2022-03-10T17:52:28+01:00;;;
;;OUI;;34;8;;;OUI;OUI;2022-03-10T17:58:14+01:00;;;
;;OUI;;4;22;;;OUI;OUI;2022-03-10T17:58:45+01:00;;;
;;OUI;;18;3;;;OUI;OUI;2022-03-10T17:58:32+01:00;;;
;;OUI;;21;4;;;OUI;OUI;2022-03-10T17:58:32+01:00;;;
;;OUI;;1;16;;;OUI;OUI;2022-03-10T17:58:37+01:00;;;
;;OUI;;5;27;;;OUI;OUI;2022-03-10T17:58:45+01:00;;;
;;OUI;;25;7;;;OUI;OUI;2022-03-10T17:57:57+01:00;;;
;;OUI;;25;0;;;NON;NON;2021-02-21T20:09:18+01:00;;;
;;OUI;;21;2;;;OUI;OUI;2022-03-10T17:58:47+01:00;;;
;;OUI;;24;18;;;OUI;OUI;2022-03-10T17:56:46+01:00;;;
;;OUI;;19;3;;;OUI;OUI;2022-03-10T17:51:38+01:00;;;
;;OUI;;31;5;;;OUI;OUI;2022-03-10T17:57:52+01:00;;;
;;OUI;;21;0;;;OUI;OUI;2022-03-10T17:57:30+01:00;;;
;;OUI;;11;3;;;OUI;OUI;2022-03-10T17:57:37+01:00;;;
;;OUI;;8;16;;;OUI;OUI;2022-03-10T17:57:06+01:00;;;
;;OUI;;10;2;;;OUI;OUI;2022-03-10T17:58:29+01:00;;;
;;OUI;;5;28;;;OUI;OUI;2022-03-10T17:57:49+01:00;;;
;;OUI;;19;5;;;OUI;OUI;2022-03-10T17:53:40+01:00;;;
;;OUI;;9;15;;;OUI;OUI;2022-03-10T17:57:15+01:00;;;
;;OUI;;6;27;;;OUI;OUI;2022-03-10T17:58:39+01:00;;;
;;OUI;;11;9;;;OUI;OUI;2022-03-10T17:58:07+01:00;;;
;;OUI;;13;24;;;OUI;OUI;2022-03-10T17:56:20+01:00;;;
;;OUI;;20;8;;;OUI;OUI;2022-03-10T17:58:07+01:00;;;
;;OUI;;13;12;;;OUI;OUI;2022-03-10T17:55:30+01:00;;;
;;OUI;;2;49;;;OUI;OUI;2022-03-10T17:58:36+01:00;;;
;;OUI;;27;3;;;OUI;OUI;2022-03-10T17:58:12+01:00;;;
;;OUI;;21;1;;;OUI;OUI;2022-03-10T17:57:18+01:00;;;
;;OUI;;15;10;;;OUI;OUI;2022-03-10T17:58:45+01:00;;;
;;OUI;;0;31;;;OUI;OUI;2022-03-10T17:53:20+01:00;;;
;;OUI;;8;12;;;OUI;OUI;2022-03-10T17:58:09+01:00;;;
;;OUI;;20;0;;;OUI;OUI;2022-03-10T17:53:07+01:00;;;
;;OUI;;18;2;;;OUI;OUI;2022-03-10T17:57:29+01:00;;;
;;OUI;;21;1;;;OUI;OUI;2022-03-10T17:58:02+01:00;;;
;;OUI;;23;2;;;OUI;OUI;2022-03-10T17:58:36+01:00;;;
;;OUI;;7;18;;;OUI;OUI;2022-03-10T17:58:28+01:00;;;
;;OUI;;28;6;;;OUI;OUI;2022-03-10T17:58:24+01:00;;;
;;OUI;;23;0;;;OUI;OUI;2022-03-10T17:58:48+01:00;;;
;;OUI;;29;14;;;OUI;OUI;2022-03-10T17:55:37+01:00;;;
;;OUI;;4;28;;;OUI;OUI;2022-03-10T17:58:26+01:00;;;
;;OUI;;40;2;;;OUI;OUI;2022-03-10T17:58:05+01:00;;;
;;OUI;;1;36;;;OUI;OUI;2022-03-10T17:57:51+01:00;;;
;;OUI;;38;7;;;OUI;OUI;2022-03-10T17:54:09+01:00;;;
;;OUI;;1;27;;;OUI;OUI;2022-03-10T17:56:57+01:00;;;
;;OUI;;30;1;;;OUI;OUI;2022-03-10T17:53:29+01:00;;;
;;OUI;;24;1;;;OUI;OUI;2022-03-10T17:57:47+01:00;;;
;;OUI;;31;11;;;OUI;OUI;2022-03-10T17:58:40+01:00;;;
;;OUI;;1;15;;;OUI;OUI;2022-03-10T17:58:32+01:00;;;
;;OUI;;28;8;;;OUI;OUI;2022-03-10T17:55:15+01:00;;;
;;OUI;;27;2;;;OUI;OUI;2022-03-10T17:57:17+01:00;;;
;;OUI;;1;33;;;OUI;OUI;2022-03-10T17:58:36+01:00;;;
;;OUI;;5;39;;;OUI;OUI;2022-03-10T17:58:07+01:00;;;
;;OUI;;18;5;;;OUI;OUI;2022-03-10T17:58:18+01:00;;;
;;OUI;;36;4;;;OUI;OUI;2022-03-10T17:54:37+01:00;;;
;;OUI;;17;13;;;OUI;OUI;2022-03-10T17:57:37+01:00;;;
;;OUI;;4;15;;;OUI;OUI;2022-03-10T17:58:42+01:00;;;
;;OUI;;27;3;;;OUI;OUI;2022-03-10T17:57:29+01:00;;;
;;OUI;;25;3;;;OUI;OUI;2022-03-10T17:53:00+01:00;;;
;;OUI;;11;25;;;OUI;OUI;2022-03-10T17:58:09+01:00;;;
;;OUI;;16;4;;;OUI;OUI;2022-03-10T17:58:46+01:00;;;
;;OUI;;56;7;;;OUI;OUI;2022-03-10T17:58:18+01:00;;;
;;OUI;;49;3;;;OUI;OUI;2022-03-10T17:57:29+01:00;;;
;;OUI;;26;6;;;OUI;OUI;2022-03-10T17:57:40+01:00;;;
;;OUI;;11;9;;;OUI;OUI;2022-03-10T17:57:19+01:00;;;
;;OUI;;7;20;;;OUI;OUI;2022-03-10T17:58:09+01:00;;;
;;OUI;;8;24;;;OUI;OUI;2022-03-10T17:57:49+01:00;;;
;;OUI;;17;20;;;OUI;OUI;2022-03-10T17:58:41+01:00;;;
;;OUI;;14;22;;;OUI;OUI;2022-03-10T17:57:21+01:00;;;
;;OUI;;23;2;;;OUI;OUI;2022-03-10T17:50:07+01:00;;;
;;OUI;;14;21;;;OUI;OUI;2022-03-10T17:58:33+01:00;;;
;;OUI;;36;16;;;OUI;OUI;2022-03-10T17:52:47+01:00;;;
;;OUI;;3;21;;;OUI;OUI;2022-03-10T17:56:33+01:00;;;
;;OUI;;8;12;;;OUI;OUI;2022-03-10T17:57:33+01:00;;;
;;OUI;;35;0;;;OUI;OUI;2022-03-10T17:53:06+01:00;;;
;;OUI;;5;7;;;OUI;OUI;2022-03-10T17:58:33+01:00;;;
;;OUI;;20;6;;;OUI;OUI;2022-03-10T17:57:03+01:00;;;
;;OUI;;23;1;;;OUI;OUI;2022-03-10T17:54:39+01:00;;;
;;OUI;;27;6;;;OUI;OUI;2022-03-10T17:56:37+01:00;;;
;;OUI;;34;1;;;OUI;OUI;2022-03-10T17:50:07+01:00;;;
;;OUI;;20;2;;;OUI;OUI;2022-03-10T17:58:46+01:00;;;
;;OUI;;15;11;;;OUI;OUI;2022-03-10T17:53:57+01:00;;;
;;OUI;;2;12;;;OUI;OUI;2022-03-10T17:58:43+01:00;;;
;;OUI;;23;4;;;OUI;OUI;2022-03-10T17:56:42+01:00;;;
;;OUI;;38;2;;;OUI;OUI;2022-03-10T17:57:07+01:00;;;
;;OUI;;30;2;;;OUI;OUI;2022-03-10T17:55:08+01:00;;;
;;OUI;;10;34;;;OUI;OUI;2022-03-10T17:58:47+01:00;;;
;;OUI;;35;2;;;OUI;OUI;2022-03-10T17:58:07+01:00;;;
;;OUI;;2;28;;;OUI;OUI;2022-03-10T17:57:25+01:00;;;
;;OUI;;20;1;;;OUI;OUI;2022-03-10T17:57:38+01:00;;;
;;OUI;;36;6;;;OUI;OUI;2022-03-10T17:52:14+01:00;;;
;;OUI;;28;11;;;OUI;OUI;2022-03-10T17:58:44+01:00;;;
;;OUI;;34;6;;;OUI;OUI;2022-03-10T17:55:14+01:00;;;
;;OUI;;33;3;;;OUI;OUI;2022-03-10T17:57:17+01:00;;;
;;OUI;;7;11;;;OUI;OUI;2022-03-10T17:57:29+01:00;;;
;;OUI;;37;3;;;OUI;OUI;2022-03-10T17:58:03+01:00;;;
;;OUI;;0;17;;;OUI;OUI;2022-03-10T17:57:33+01:00;;;
;;OUI;;1;24;;;OUI;OUI;2022-03-10T17:58:44+01:00;;;
;;OUI;;25;1;;;OUI;OUI;2022-03-10T17:58:06+01:00;;;
;;OUI;;6;10;;;OUI;OUI;2022-03-10T17:56:56+01:00;;;
;;OUI;;19;6;;;OUI;OUI;2022-03-10T17:58:43+01:00;;;
;;OUI;;41;5;;;OUI;OUI;2022-03-10T17:58:18+01:00;;;
;;OUI;;38;3;;;OUI;OUI;2022-03-10T17:58:09+01:00;;;
;;OUI;;27;0;;;OUI;OUI;2022-03-10T17:57:33+01:00;;;
;;OUI;;11;10;;;OUI;OUI;2022-03-10T17:57:36+01:00;;;
;;OUI;;18;6;;;OUI;OUI;2022-03-10T17:58:48+01:00;;;
;;OUI;;14;17;;;OUI;OUI;2022-03-10T17:53:53+01:00;;;
;;OUI;;9;13;;;OUI;OUI;2022-03-10T17:58:29+01:00;;;
;;OUI;;5;15;;;OUI;OUI;2022-03-10T17:56:43+01:00;;;
;;OUI;;11;1;;;OUI;OUI;2022-03-10T17:58:02+01:00;;;
;;OUI;;18;35;;;OUI;OUI;2022-03-10T17:58:47+01:00;;;
;;OUI;;5;14;;;OUI;OUI;2022-03-10T17:58:22+01:00;;;
;;OUI;;8;11;;;OUI;OUI;2022-03-10T17:57:35+01:00;;;
;;OUI;;13;17;;;OUI;OUI;2022-03-10T17:57:08+01:00;;;
;;OUI;;11;19;;;OUI;OUI;2022-03-10T17:57:36+01:00;;;
;;OUI;;2;14;;;OUI;OUI;2022-03-10T17:57:38+01:00;;;
;;OUI;;23;1;;;OUI;OUI;2022-03-10T17:58:21+01:00;;;
;;OUI;;25;6;;;OUI;OUI;2022-03-10T17:58:21+01:00;;;
;;OUI;;16;42;;;OUI;OUI;2022-03-10T17:58:23+01:00;;;
;;OUI;;14;24;;;OUI;OUI;2022-03-10T17:58:48+01:00;;;
;;OUI;;65;3;;;OUI;OUI;2022-03-10T17:58:48+01:00;;;
;;OUI;;13;16;;;OUI;OUI;2022-03-10T17:58:44+01:00;;;
;;OUI;;13;13;;;OUI;OUI;2022-03-10T17:54:31+01:00;;;
;;OUI;;18;4;;;OUI;OUI;2022-03-10T17:50:33+01:00;;;
;;OUI;;3;63;;;OUI;OUI;2022-03-10T17:58:30+01:00;;;
;;OUI;;2;26;;;OUI;OUI;2022-03-10T17:56:53+01:00;;;
;;OUI;;30;0;;;OUI;OUI;2022-03-10T17:49:08+01:00;;;
;;OUI;;8;9;;;OUI;OUI;2022-03-10T17:58:20+01:00;;;
;;OUI;;13;15;;;OUI;OUI;2022-03-10T17:57:24+01:00;;;
;;OUI;;17;3;;;OUI;OUI;2022-03-10T17:56:55+01:00;;;
;;OUI;;31;4;;;OUI;OUI;2022-03-10T17:54:07+01:00;;;
;;OUI;;25;4;;;OUI;OUI;2022-03-10T17:57:20+01:00;;;
;;OUI;;24;6;;;OUI;OUI;2022-03-10T17:57:48+01:00;;;
;;OUI;;42;3;;;OUI;OUI;2022-03-10T17:58:32+01:00;;;
;;OUI;;16;10;;;OUI;OUI;2022-03-10T17:57:27+01:00;;;
;;OUI;;33;0;;;OUI;OUI;2022-03-10T17:56:58+01:00;;;
;;OUI;;27;1;;;OUI;OUI;2022-03-10T17:51:47+01:00;;;
;;OUI;;7;26;;;OUI;OUI;2022-03-10T17:58:08+01:00;;;
;;OUI;;26;9;;;OUI;OUI;2022-03-10T17:58:21+01:00;;;
;;OUI;;26;4;;;OUI;OUI;2022-03-10T17:57:44+01:00;;;
;;OUI;;38;8;;;OUI;OUI;2022-03-10T17:55:42+01:00;;;
;;OUI;;6;23;;;OUI;OUI;2022-03-10T17:58:24+01:00;;;
;;OUI;;19;0;;;NON;NON;2022-02-06T23:10:33+01:00;;;
;;OUI;;21;9;;;OUI;OUI;2022-03-10T17:56:02+01:00;;;
;;OUI;;7;36;;;OUI;OUI;2022-03-10T17:55:36+01:00;;;
;;OUI;;8;17;;;OUI;OUI;2022-03-10T17:57:44+01:00;;;
;;OUI;;8;12;;;OUI;OUI;2022-03-10T17:58:14+01:00;;;
;;OUI;;11;9;;;OUI;OUI;2022-03-10T17:57:21+01:00;;;
;;OUI;;2;30;;;OUI;OUI;2022-03-10T17:58:22+01:00;;;
;;OUI;;7;13;;;OUI;OUI;2022-03-10T17:54:23+01:00;;;
;;OUI;;7;21;;;OUI;OUI;2022-03-10T17:57:33+01:00;;;
;;OUI;;29;6;;;OUI;OUI;2022-03-10T17:57:46+01:00;;;
;;OUI;;18;5;;;OUI;OUI;2022-03-10T17:56:16+01:00;;;
;;OUI;;14;41;;;OUI;OUI;2022-03-10T17:58:19+01:00;;;
;;OUI;;32;3;;;OUI;OUI;2022-03-10T17:58:20+01:00;;;
;;OUI;;16;11;;;OUI;OUI;2022-03-10T17:58:34+01:00;;;
;;OUI;;19;8;;;OUI;OUI;2022-03-10T17:52:55+01:00;;;
;;OUI;;16;4;;;OUI;OUI;2022-03-10T17:57:07+01:00;;;
