Identifiant station;Nom station;Station en fonctionnement;Capacité de la station;Nombre bornettes libres;Nombre total vélos disponibles;Vélos mécaniques disponibles;Vélos électriques disponibles;Borne de paiement disponible;Retour vélib possible;Actualisation de la donnée;Coordonnées géographiques;Nom communes équipées;Code INSEE communes équipées
;;OUI;;19;14;;;OUI;OUI;2022-03-10T17:58:38+01:00;;;
;;OUI;;16;4;;;OUI;OUI;2022-03-10T17:54:49+01:00;;;
;;OUI;;19;3;;;OUI;OUI;2022-03-10T17:55:50+01:00;;;
;;OUI;;16;4;;;OUI;OUI;2022-03-10T17:54:15+01:00;;;
;;OUI;;25;1;;;OUI;OUI;2022-03-10T17:53:53+01:00;;;
;;OUI;;22;1;;;OUI;OUI;2022-03-10T17:55:05+01:00;;;
;;OUI;;14;21;;;OUI;OUI;2022-03-10T17:56:51+01:00;;;
;;OUI;;24;1;;;OUI;OUI;2022-03-10T17:56:44+01:00;;;
;;OUI;;26;1;;;OUI;OUI;2022-03-10T17:58:26+01:00;;;
;;OUI;;8;15;;;OUI;OUI;2022-03-10T17:58:38+01:00;;;
;;OUI;;6;31;;;OUI;OUI;2022-03-10T17:58:37+01:00;;;
;;OUI;;9;20;;;OUI;OUI;2022-03-10T17:57:48+01:00;;;
;;OUI;;10;12;;;OUI;OUI;2022-03-10T17:57:53+01:00;;;
;;OUI;;14;14;;;OUI;OUI;2022-03-10T17:58:41+01:00;;;
;;OUI;;5;18;;;OUI;OUI;2022-03-10T17:58:05+01:00;;;
;;OUI;;16;2;;;OUI;OUI;2022-03-10T17:58:24+01:00;;;
;;OUI;;17;3;;;OUI;OUI;2022-03-10T17:57:11+01:00;;;
;;OUI;;3;25;;;OUI;OUI;2022-03-10T17:57:26+01:00;;;
;;OUI;;19;9;;;OUI;OUI;2022-03-10T17:56:37+01:00;;;
;;OUI;;18;12;;;OUI;OUI;2022-03-10T17:54:14+01:00;;;
;;OUI;;12;15;;;OUI;OUI;2022-03-10T17:56:23+01:00;;;
;;OUI;;28;4;;;OUI;OUI;2022-03-10T17:58:47+01:00;;;
;;OUI;;5;23;;;OUI;OUI;2022-03-10T17:58:41+01:00;;;
;;OUI;;2;42;;;OUI;OUI;2022-03-10T17:56:26+01:00;;;
;;OUI;;48;4;;;OUI;OUI;2022-03-10T17:57:52+01:00;;;
;;OUI;;24;0;;;OUI;OUI;2022-03-10T17:53:50+01:00;;;
;;OUI;;20;0;;;OUI;OUI;2022-03-10T17:57:11+01:00;;;
;;OUI;;6;12;;;OUI;OUI;2022-03-10T17:57:18+01:00;;;
;;OUI;;21;14;;;OUI;OUI;2022-03-10T17:57:15+01:00;;;
;;OUI;;9;13;;;OUI;OUI;2022-03-10T17:57:07+01:00;;;
;;OUI;;23;10;;;OUI;OUI;2022-03-10T17:56:20+01:00;;;
;;OUI;;21;3;;;OUI;OUI;2022-03-10T17:55:39+01:00;;;
;;OUI;;17;8;;;OUI;OUI;2022-03-10T17:56:01+01:00;;;
;;OUI;;1;17;;;OUI;OUI;2022-03-10T17:58:23+01:00;;;
;;OUI;;47;3;;;OUI;OUI;2022-03-10T17:58:26+01:00;;;
;;OUI;;6;24;;;OUI;OUI;2022-03-10T17:58:14+01:00;;;
;;OUI;;5;25;;;OUI;OUI;2022-03-10T17:58:24+01:00;;;
;;OUI;;8;20;;;OUI;OUI;2022-03-10T17:58:48+01:00;;;
;;OUI;;44;6;;;OUI;OUI;2022-03-10T17:57:38+01:00;;;
;;OUI;;22;3;;;OUI;OUI;2022-03-10T17:53:32+01:00;;;
;;OUI;;62;5;;;OUI;OUI;2022-03-10T17:56:20+01:00;;;
;;OUI;;10;18;;;OUI;OUI;2022-03-10T17:58:43+01:00;;;
;;OUI;;27;3;;;OUI;OUI;2022-03-10T17:57:56+01:00;;;
;;OUI;;6;24;;;OUI;OUI;2022-03-10T17:55:58+01:00;;;
;;OUI;;9;39;;;OUI;OUI;2022-03-10T17:58:46+01:00;;;
;;OUI;;25;0;;;OUI;OUI;2022-03-10T17:54:32+01:00;;;
;;OUI;;35;11;;;OUI;OUI;2022-03-10T17:57:03+01:00;;;
;;OUI;;4;17;;;OUI;OUI;2022-03-10T17:58:23+01:00;;;
;;OUI;;6;11;;;OUI;OUI;2022-03-10T17:57:54+01:00;;;
;;OUI;;1;26;;;OUI;OUI;2022-03-10T17:56:16+01:00;;;
;;OUI;;15;8;;;OUI;OUI;2022-03-10T17:58:41+01:00;;;
;;OUI;;10;10;;;OUI;OUI;2022-03-10T17:56:02+01:00;;;
;;OUI;;13;13;;;OUI;OUI;2022-03-10T17:54:29+01:00;;;
;;OUI;;35;1;;;OUI;OUI;2022-03-10T17:57:50+01:00;;;
;;OUI;;26;3;;;OUI;OUI;2022-03-10T17:58:39+01:00;;;
;;OUI;;4;16;;;OUI;OUI;2022-03-10T17:52:29+01:00;;;
;;OUI;;5;11;;;OUI;OUI;2022-03-10T17:55:42+01:00;;;
;;OUI;;24;9;;;OUI;OUI;2022-03-10T17:57:28+01:00;;;
;;OUI;;22;3;;;OUI;OUI;2022-03-10T17:58:44+01:00;;;
;;OUI;;33;1;;;OUI;OUI;2022-03-10T17:54:45+01:00;;;
;;OUI;;32;1;;;OUI;OUI;2022-03-10T17:58:06+01:00;;;
;;OUI;;10;12;;;OUI;OUI;2022-03-10T17:57:02+01:00;;;
;;OUI;;16;33;;;OUI;OUI;2022-03-10T17:58:44+01:00;;;
;;OUI;;31;0;;;OUI;OUI;2022-03-10T17:57:48+01:00;;;
;;OUI;;30;6;;;OUI;OUI;2022-03-10T17:57:58+01:00;;;
;;OUI;;7;15;;;OUI;OUI;2022-03-10T17:56:33+01:00;;;
;;OUI;;20;0;;;OUI;OUI;2022-03-10T17:52:28+01:00;;;
;;OUI;;16;8;;;OUI;OUI;2022-03-10T17:57:37+01:00;;;
;;OUI;;4;30;;;OUI;OUI;2022-03-10T17:57:34+01:00;;;
;;OUI;;25;10;;;OUI;OUI;2022-03-10T17:58:00+01:00;;;
;;OUI;;17;0;;;OUI;OUI;2022-03-10T17:55:45+01:00;;;
;;OUI;;17;7;;;OUI;OUI;2022-03-10T17:57:27+01:00;;;
;;OUI;;25;2;;;OUI;OUI;2022-03-10T17:58:47+01:00;;;
;;OUI;;2;26;;;OUI;OUI;2022-03-10T17:58:24+01:00;;;
;;OUI;;8;11;;;OUI;OUI;2022-03-10T17:56:27+01:00;;;
;;OUI;;25;2;;;OUI;OUI;2022-03-10T17:55:23+01:00;;;
;;OUI;;19;1;;;OUI;OUI;2022-03-10T17:50:21+01:00;;;
;;OUI;;30;0;;;OUI;OUI;2022-03-10T17:57:19+01:00;;;
;;OUI;;22;1;;;OUI;OUI;2022-03-10T17:49:46+01:00;;;
;;OUI;;10;12;;;OUI;OUI;2022-03-10T17:54:51+01:00;;;
;;OUI;;47;21;;;OUI;OUI;2022-03-10T17:56:58+01:00;;;
;;OUI;;18;7;;;OUI;OUI;2022-03-10T17:56:36+01:00;;;
;;OUI;;15;1;;;OUI;OUI;2022-03-10T17:56:57+01:00;;;
;;OUI;;16;51;;;OUI;OUI;2022-03-10T17:58:44+01:00;;;
;;OUI;;16;13;;;OUI;OUI;2022-03-10T17:58:42+01:00;;;
;;OUI;;11;26;;;OUI;OUI;2022-03-10T17:58:10+01:00;;;
;;OUI;;7;33;;;OUI;OUI;2022-03-10T17:57:59+01:00;;;
;;OUI;;5;19;;;OUI;OUI;2022-03-10T17:58:38+01:00;;;
;;OUI;;15;3;;;OUI;OUI;2022-03-10T17:57:41+01:00;;;
;;OUI;;1;23;;;OUI;OUI;2022-03-10T17:57:37+01:00;;;
;;OUI;;25;0;;;OUI;OUI;2022-03-10T17:54:14+01:00;;;
;;OUI;;23;0;;;OUI;OUI;2022-03-10T17:57:30+01:00;;;
;;OUI;;10;22;;;OUI;OUI;2022-03-10T17:57:30+01:00;;;
;;OUI;;15;3;;;OUI;OUI;2022-03-10T17:54:33+01:00;;;
;;OUI;;31;4;;;OUI;OUI;2022-03-10T17:52:44+01:00;;;
;;OUI;;20;10;;;OUI;OUI;2022-03-10T17:55:56+01:00;;;
;;OUI;;35;30;;;OUI;OUI;2022-03-10T17:58:24+01:00;;;
;;OUI;;9;10;;;OUI;OUI;2022-03-10T17:56:09+01:00;;;
;;OUI;;1;29;;;OUI;OUI;2022-03-10T17:56:03+01:00;;;
;;OUI;;4;12;;;OUI;OUI;2022-03-10T17:58:28+01:00;;;
;;OUI;;27;9;;;OUI;OUI;2022-03-10T17:57:57+01:00;;;
;;OUI;;30;3;;;OUI;OUI;2022-03-10T17:57:23+01:00;;;
;;OUI;;15;7;;;OUI;OUI;2022-03-10T17:58:23+01:00;;;
;;OUI;;0;21;;;OUI;OUI;2022-03-10T17:58:22+01:00;;;
;;OUI;;31;9;;;OUI;OUI;2022-03-10T17:58:40+01:00;;;
;;OUI;;34;0;;;OUI;OUI;2022-03-10T17:54:30+01:00;;;
;;OUI;;16;3;;;OUI;OUI;2022-03-10T17:58:24+01:00;;;
;;OUI;;19;3;;;OUI;OUI;2022-03-10T17:55:48+01:00;;;
;;OUI;;29;22;;;OUI;OUI;2022-03-10T17:56:44+01:00;;;
;;OUI;;2;14;;;OUI;OUI;2022-03-10T17:57:57+01:00;;;
;;OUI;;15;11;;;OUI;OUI;2022-03-10T17:48:59+01:00;;;
;;OUI;;28;0;;;NON;NON;2021-02-28T15:26:50+01:00;;;
;;OUI;;5;16;;;OUI;OUI;2022-03-10T17:57:47+01:00;;;
;;OUI;;19;9;;;OUI;OUI;2022-03-10T17:57:46+01:00;;;
;;OUI;;31;1;;;OUI;OUI;2022-03-10T17:54:21+01:00;;;
;;OUI;;14;18;;;OUI;OUI;2022-03-10T17:53:46+01:00;;;
;;OUI;;5;32;;;OUI;OUI;2022-03-10T17:56:44+01:00;;;
;;OUI;;22;6;;;OUI;OUI;2022-03-10T17:58:38+01:00;;;
;;OUI;;22;5;;;OUI;OUI;2022-03-10T17:58:47+01:00;;;
;;OUI;;18;12;;;OUI;OUI;2022-03-10T17:57:31+01:00;;;
;;OUI;;12;13;;;OUI;OUI;2022-03-10T17:57:40+01:00;;;
;;OUI;;13;24;;;OUI;OUI;2022-03-10T17:56:51+01:00;;;
;;OUI;;8;12;;;OUI;OUI;2022-03-10T17:53:22+01:00;;;
;;OUI;;3;17;;;OUI;OUI;2022-03-10T17:58:46+01:00;;;
;;OUI;;22;3;;;OUI;OUI;2022-03-10T17:57:35+01:00;;;
;;OUI;;12;15;;;OUI;OUI;2022-03-10T09:49:29+01:00;;;
;;OUI;;31;2;;;OUI;OUI;2022-03-10T17:54:06+01:00;;;
;;OUI;;21;7;;;OUI;OUI;2022-03-10T17:58:48+01:00;;;
;;OUI;;53;3;;;OUI;OUI;2022-03-10T17:58:08+01:00;;;
;;OUI;;5;50;;;OUI;OUI;2022-03-10T17:57:31+01:00;;;
;;OUI;;44;5;;;OUI;OUI;2022-03-10T17:58:16+01:00;;;
;;OUI;;22;8;;;OUI;OUI;2022-03-10T17:54:45+01:00;;;
;;OUI;;50;2;;;OUI;OUI;2022-03-10T17:57:26+01:00;;;
;;OUI;;9;9;;;OUI;OUI;2022-03-10T17:54:38+01:00;;;
;;OUI;;14;6;;;OUI;OUI;2022-03-10T17:56:45+01:00;;;
;;OUI;;32;8;;;OUI;OUI;2022-03-10T17:58:48+01:00;;;
;;OUI;;29;9;;;OUI;OUI;2022-03-10T17:56:40+01:00;;;
;;OUI;;24;0;;;OUI;OUI;2022-03-10T17:52:26+01:00;;;
;;OUI;;26;27;;;OUI;OUI;2022-03-10T17:58:32+01:00;;;
;;OUI;;0;0;;;NON;NON;2021-09-24T20:54:27+02:00;;;
;;OUI;;15;15;;;OUI;OUI;2022-03-10T17:58:22+01:00;;;
;;OUI;;17;4;;;OUI;OUI;2022-03-10T17:58:18+01:00;;;
;;OUI;;15;6;;;OUI;OUI;2022-03-10T17:58:27+01:00;;;
;;OUI;;17;7;;;OUI;OUI;2022-03-10T17:58:27+01:00;;;
;;OUI;;25;8;;;OUI;OUI;2022-03-10T17:58:06+01:00;;;
;;OUI;;20;4;;;OUI;OUI;2022-03-10T17:57:20+01:00;;;
;;OUI;;19;4;;;OUI;OUI;2022-03-10T17:56:46+01:00;;;
;;NON;;0;0;;;NON;NON;2019-09-06T13:33:04+02:00;;;
;;OUI;;24;14;;;OUI;OUI;2022-03-10T17:55:26+01:00;;;
;;OUI;;19;1;;;OUI;OUI;2022-03-10T17:52:32+01:00;;;
;;OUI;;18;2;;;OUI;OUI;2022-03-10T17:52:49+01:00;;;
;;OUI;;10;21;;;OUI;OUI;2022-03-10T17:57:24+01:00;;;
;;OUI;;31;8;;;OUI;OUI;2022-03-10T17:57:52+01:00;;;
;;OUI;;9;26;;;OUI;OUI;2022-03-10T17:58:11+01:00;;;
;;OUI;;7;11;;;OUI;OUI;2022-03-10T17:56:37+01:00;;;
;;OUI;;12;20;;;OUI;OUI;2022-03-10T17:58:32+01:00;;;
;;OUI;;23;10;;;OUI;OUI;2022-03-10T17:57:57+01:00;;;
;;OUI;;45;10;;;OUI;OUI;2022-03-10T17:56:45+01:00;;;
;;OUI;;28;0;;;OUI;OUI;2022-03-10T17:52:16+01:00;;;
;;OUI;;19;2;;;OUI;OUI;2022-03-10T17:55:48+01:00;;;
;;OUI;;48;14;;;OUI;OUI;2022-03-10T16:50:09+01:00;;;
;;OUI;;3;41;;;OUI;OUI;2022-03-10T17:56:17+01:00;;;
;;OUI;;27;2;;;OUI;OUI;2022-03-10T17:58:39+01:00;;;
;;OUI;;12;7;;;OUI;OUI;2022-03-10T17:55:39+01:00;;;
;;NON;;49;0;;;NON;NON;2019-05-17T09:28:29+02:00;;;
;;OUI;;36;4;;;OUI;OUI;2022-03-10T17:58:10+01:00;;;
;;OUI;;57;3;;;OUI;OUI;2022-03-10T17:57:01+01:00;;;
;;OUI;;18;2;;;OUI;OUI;2022-03-10T17:58:46+01:00;;;
;;OUI;;22;6;;;OUI;OUI;2022-03-10T17:58:28+01:00;;;
;;OUI;;2;31;;;OUI;OUI;2022-03-10T17:55:13+01:00;;;
;;OUI;;12;27;;;OUI;OUI;2022-03-10T17:58:24+01:00;;;
;;OUI;;14;16;;;OUI;OUI;2022-03-10T17:55:34+01:00;;;
;;OUI;;17;8;;;OUI;OUI;2022-03-10T17:56:28+01:00;;;
;;OUI;;19;11;;;OUI;OUI;2022-03-10T17:52:12+01:00;;;
;;OUI;;36;1;;;OUI;OUI;2022-03-10T17:54:20+01:00;;;
;;OUI;;25;1;;;OUI;OUI;2022-03-10T17:55:36+01:00;;;
;;OUI;;29;3;;;OUI;OUI;2022-03-10T17:58:46+01:00;;;
;;OUI;;22;43;;;OUI;OUI;2022-03-10T17:58:48+01:00;;;
;;OUI;;42;5;;;OUI;OUI;2022-03-10T17:58:39+01:00;;;
;;OUI;;12;46;;;OUI;OUI;2022-03-10T17:58:28+01:00;;;
;;OUI;;26;10;;;OUI;OUI;2022-03-10T17:58:32+01:00;;;
;;OUI;;15;2;;;OUI;OUI;2022-03-10T17:57:54+01:00;;;
;;OUI;;8;12;;;OUI;OUI;2022-03-10T17:56:52+01:00;;;
;;OUI;;9;21;;;OUI;OUI;2022-03-10T17:58:22+01:00;;;
;;OUI;;34;3;;;OUI;OUI;2022-03-10T17:50:05+01:00;;;
;;OUI;;40;5;;;OUI;OUI;2022-03-10T17:56:18+01:00;;;
;;OUI;;19;3;;;OUI;OUI;2022-03-10T17:54:18+01:00;;;
;;OUI;;41;4;;;OUI;OUI;2022-03-10T17:57:44+01:00;;;
;;OUI;;26;3;;;OUI;OUI;2022-03-10T17:54:55+01:00;;;
;;OUI;;12;22;;;OUI;OUI;2022-03-10T17:55:54+01:00;;;
;;OUI;;20;34;;;OUI;OUI;2022-03-10T17:58:30+01:00;;;
;;NON;;0;0;;;NON;NON;2021-10-22T10:43:20+02:00;;;
;;OUI;;10;20;;;OUI;OUI;2022-03-10T17:57:01+01:00;;;
;;OUI;;20;10;;;OUI;OUI;2022-03-10T17:57:28+01:00;;;
;;OUI;;26;7;;;OUI;OUI;2022-03-10T17:58:10+01:00;;;
;;OUI;;30;5;;;OUI;OUI;2022-03-10T17:55:38+01:00;;;
;;OUI;;22;5;;;OUI;OUI;2022-03-10T17:58:32+01:00;;;
;;OUI;;2;59;;;OUI;OUI;2022-03-10T17:58:48+01:00;;;
;;OUI;;10;2;;;OUI;OUI;2022-03-10T17:58:20+01:00;;;
;;OUI;;12;65;;;OUI;OUI;2022-03-10T17:58:38+01:00;;;
;;OUI;;43;7;;;OUI;OUI;2022-03-10T17:55:36+01:00;;;
;;OUI;;16;6;;;OUI;OUI;2022-03-10T17:57:05+01:00;;;
;;OUI;;14;18;;;OUI;OUI;2022-03-10T17:58:14+01:00;;;
;;OUI;;29;7;;;OUI;OUI;2022-03-10T17:58:37+01:00;;;
;;OUI;;18;3;;;OUI;OUI;2022-03-10T17:58:30+01:00;;;
;;OUI;;36;9;;;OUI;OUI;2022-03-10T17:54:12+01:00;;;
;;OUI;;28;7;;;OUI;OUI;2022-03-10T17:57:16+01:00;;;
;;OUI;;8;16;;;OUI;OUI;2022-03-10T17:56:56+01:00;;;
;;OUI;;25;8;;;OUI;OUI;2022-03-10T17:57:41+01:00;;;
;;OUI;;29;7;;;OUI;OUI;2022-03-10T17:58:27+01:00;;;
;;OUI;;17;3;;;OUI;OUI;2022-03-10T17:57:05+01:00;;;
;;OUI;;16;9;;;OUI;OUI;2022-03-10T17:57:58+01:00;;;
;;OUI;;28;4;;;OUI;OUI;2022-03-10T17:58:12+01:00;;;
;;OUI;;32;3;;;OUI;OUI;2022-03-10T17:55:42+01:00;;;
;;OUI;;2;58;;;OUI;OUI;2022-03-10T17:58:33+01:00;;;
;;OUI;;26;4;;;OUI;OUI;2022-03-10T17:58:46+01:00;;;
;;OUI;;21;4;;;OUI;OUI;2022-03-10T17:58:17+01:00;;;
;;OUI;;22;6;;;OUI;OUI;2022-03-10T17:53:22+01:00;;;
;;OUI;;14;3;;;OUI;OUI;2022-03-10T17:57:13+01:00;;;
;;OUI;;10;20;;;OUI;OUI;2022-03-10T17:57:41+01:00;;;
;;OUI;;20;9;;;OUI;OUI;2022-03-10T17:56:57+01:00;;;
;;OUI;;33;4;;;OUI;OUI;2022-03-10T17:58:41+01:00;;;
;;OUI;;13;16;;;OUI;OUI;2022-03-10T17:57:29+01:00;;;
;;OUI;;32;6;;;OUI;OUI;2022-03-10T17:55:51+01:00;;;
;;OUI;;30;30;;;OUI;OUI;2022-03-10T17:58:48+01:00;;;
;;OUI;;17;2;;;OUI;OUI;2022-03-10T17:56:39+01:00;;;
;;OUI;;30;4;;;OUI;OUI;2022-03-10T17:57:50+01:00;;;
;;OUI;;28;5;;;OUI;OUI;2022-03-10T17:55:55+01:00;;;
;;OUI;;33;0;;;OUI;OUI;2022-03-10T17:58:40+01:00;;;
;;OUI;;42;4;;;OUI;OUI;2022-03-10T17:57:44+01:00;;;
;;OUI;;47;1;;;OUI;OUI;2022-03-10T17:58:17+01:00;;;
;;OUI;;7;18;;;OUI;OUI;2022-03-10T17:58:25+01:00;;;
;;OUI;;30;3;;;OUI;OUI;2022-03-10T17:57:56+01:00;;;
;;OUI;;63;4;;;OUI;OUI;2022-03-10T17:58:33+01:00;;;
;;OUI;;14;5;;;OUI;OUI;2022-03-10T17:58:02+01:00;;;
;;OUI;;17;2;;;OUI;OUI;2022-03-10T17:57:52+01:00;;;
;;OUI;;29;1;;;OUI;OUI;2022-03-10T17:57:09+01:00;;;
;;OUI;;6;20;;;OUI;OUI;2022-03-10T17:58:37+01:00;;;
;;OUI;;14;3;;;OUI;OUI;2022-03-10T17:58:34+01:00;;;
;;OUI;;6;31;;;OUI;OUI;2022-03-10T17:57:27+01:00;;;
;;OUI;;32;3;;;OUI;OUI;2022-03-10T17:58:24+01:00;;;
;;OUI;;35;19;;;OUI;OUI;2022-03-10T17:56:26+01:00;;;
;;OUI;;26;10;;;OUI;OUI;2022-03-10T17:55:51+01:00;;;
;;OUI;;24;4;;;OUI;OUI;2022-03-10T17:58:35+01:00;;;
;;OUI;;4;20;;;OUI;OUI;2022-03-10T17:58:16+01:00;;;
;;OUI;;32;4;;;OUI;OUI;2022-03-10T17:58:12+01:00;;;
;;OUI;;21;5;;;OUI;OUI;2022-03-10T17:58:44+01:00;;;
;;OUI;;22;2;;;OUI;OUI;2022-03-10T17:53:56+01:00;;;
;;OUI;;23;5;;;OUI;OUI;2022-03-10T17:56:30+01:00;;;
;;NON;;30;0;;;NON;NON;2022-02-22T06:06:34+01:00;;;
;;OUI;;12;44;;;OUI;OUI;2022-03-10T17:57:55+01:00;;;
;;OUI;;16;10;;;OUI;OUI;2022-03-10T17:56:19+01:00;;;
;;OUI;;67;0;;;NON;NON;2020-06-29T14:52:20+02:00;;;
;;OUI;;18;4;;;OUI;OUI;2022-03-10T17:58:23+01:00;;;
;;OUI;;4;17;;;OUI;OUI;2022-03-10T17:58:35+01:00;;;
;;NON;;0;0;;;NON;NON;2021-07-29T14:21:54+02:00;;;
;;OUI;;19;20;;;OUI;OUI;2022-03-10T17:58:27+01:00;;;
;;OUI;;26;6;;;OUI;OUI;2022-03-10T17:53:14+01:00;;;
;;OUI;;18;17;;;OUI;OUI;2022-03-10T17:57:13+01:00;;;
;;OUI;;9;7;;;OUI;OUI;2022-03-10T17:53:17+01:00;;;
;;OUI;;20;6;;;OUI;OUI;2022-03-10T17:58:35+01:00;;;
;;OUI;;4;16;;;OUI;OUI;2022-03-10T17:56:58+01:00;;;
;;OUI;;21;2;;;OUI;OUI;2022-03-10T17:52:04+01:00;;;
;;OUI;;17;8;;;OUI;OUI;2022-03-10T17:55:09+01:00;;;
;;OUI;;22;9;;;OUI;OUI;2022-03-10T17:57:41+01:00;;;
;;OUI;;23;7;;;OUI;OUI;2022-03-10T17:55:17+01:00;;;
;;OUI;;6;62;;;OUI;OUI;2022-03-10T17:57:55+01:00;;;
;;OUI;;14;8;;;OUI;OUI;2022-03-10T17:55:47+01:00;;;
;;OUI;;8;15;;;OUI;OUI;2022-03-10T17:55:55+01:00;;;
;;OUI;;27;17;;;OUI;OUI;2022-03-10T17:57:30+01:00;;;
;;OUI;;28;12;;;OUI;OUI;2022-03-10T17:52:43+01:00;;;
;;OUI;;19;9;;;OUI;OUI;2022-03-10T17:58:22+01:00;;;
;;NON;;26;0;;;NON;NON;2021-11-17T12:15:51+01:00;;;
;;OUI;;6;26;;;OUI;OUI;2022-03-10T17:57:34+01:00;;;
;;OUI;;22;8;;;OUI;OUI;2022-03-10T17:57:32+01:00;;;
;;OUI;;18;12;;;OUI;OUI;2022-03-10T17:57:36+01:00;;;
;;OUI;;23;1;;;OUI;OUI;2022-03-10T17:58:05+01:00;;;
;;OUI;;10;18;;;OUI;OUI;2022-03-10T17:54:51+01:00;;;
;;OUI;;29;11;;;OUI;OUI;2022-03-10T17:55:14+01:00;;;
;;OUI;;30;5;;;OUI;OUI;2022-03-10T17:58:20+01:00;;;
;;OUI;;34;1;;;OUI;OUI;2022-03-10T17:58:06+01:00;;;
;;OUI;;52;7;;;OUI;OUI;2022-03-10T17:58:31+01:00;;;
;;OUI;;2;32;;;OUI;OUI;2022-03-10T17:55:40+01:00;;;
;;OUI;;5;64;;;OUI;OUI;2022-03-10T17:58:29+01:00;;;
;;OUI;;4;38;;;OUI;OUI;2022-03-10T17:58:38+01:00;;;
;;OUI;;1;21;;;OUI;OUI;2022-03-10T17:58:18+01:00;;;
;;OUI;;15;12;;;OUI;OUI;2022-03-10T17:58:33+01:00;;;
