Identifiant station;Nom station;Station en fonctionnement;Capacité de la station;Nombre bornettes libres;Nombre total vélos disponibles;Vélos mécaniques disponibles;Vélos électriques disponibles;Borne de paiement disponible;Retour vélib possible;Actualisation de la donnée;Coordonnées géographiques;Nom communes équipées;Code INSEE communes équipées
18010;Riquet - Marx Dormoy;OUI;29;15;12;8;4;OUI;OUI;2022-03-11T23:02:42+01:00;48.89021003702031,2.3601756244897842;Paris;
14035;Maine - Jean Zay;OUI;50;42;5;1;4;OUI;OUI;2022-03-11T23:01:59+01:00;48.837925263897674,2.3225428909063344;Paris;
41103;Place de la vache noire;OUI;25;19;4;1;3;OUI;OUI;2022-03-11T22:53:56+01:00;48.81040517059777,2.327060401439667;Arcueil;
6025;Assas - Rennes;OUI;32;20;11;2;9;OUI;OUI;2022-03-11T23:01:52+01:00;48.8492084999386,2.32851454623001;Paris;
13028;Gouthière - Poterne des Peupliers;OUI;33;24;9;9;0;OUI;OUI;2022-03-11T23:00:24+01:00;48.820507,2.351342;Paris;
14009;Tombe Issoire - René Coty;OUI;36;22;12;7;5;OUI;OUI;2022-03-11T23:02:23+01:00;48.83051287670899,2.3343613743782043;Paris;
13036;Olympiades;OUI;36;33;3;1;2;OUI;OUI;2022-03-11T23:01:41+01:00;48.82676466519947,2.365086078643799;Paris;
16017;Siam - La Pompe;OUI;16;14;2;0;2;OUI;OUI;2022-03-11T23:01:19+01:00;48.861720329027264,2.275346568555312;Paris;
20012;Buzenval - Vignoles;OUI;17;13;4;1;3;OUI;OUI;2022-03-11T23:02:35+01:00;48.85385817168762,2.400004081428051;Paris;
18021;Marcadet - Ramey;OUI;21;16;5;1;4;OUI;OUI;2022-03-11T23:01:37+01:00;48.890875,2.3449019;Paris;
12102;Bercy - Traversiére;OUI;30;4;22;14;8;OUI;OUI;2022-03-11T22:57:49+01:00;48.846192642574,2.3703800886869;Paris;
16116;George Sand - Jean de La Fontaine;OUI;29;9;20;15;5;OUI;OUI;2022-03-11T23:02:07+01:00;48.84986918764119,2.268257387525699;Paris;
43007;Hôtel de Ville de Vincennes;OUI;27;23;4;1;3;OUI;OUI;2022-03-11T22:52:50+01:00;48.84827609706963,2.4398955702781677;Vincennes;
21023;Ancienne Mairie - André Morizet;OUI;25;11;14;9;5;OUI;OUI;2022-03-11T23:00:50+01:00;48.838311,2.234077;Boulogne-Billancourt;
14004;Port Royal - Hôpital Cochin;OUI;23;20;3;2;1;OUI;OUI;2022-03-11T22:58:39+01:00;48.838373233813286,2.340717874467373;Paris;
21021;Enfants du Paradis - Peupliers;OUI;40;29;10;5;5;OUI;OUI;2022-03-11T23:01:29+01:00;48.83312268645377,2.2571459412574773;Boulogne-Billancourt;
32012;Carrefour Pleyel;OUI;36;21;10;7;3;OUI;OUI;2022-03-11T23:02:29+01:00;48.92034156960326,2.3438543826341625;Saint-Denis;
31105;Lavoisier - Missak Manouchian;OUI;18;15;3;0;3;OUI;OUI;2022-03-11T23:02:40+01:00;48.86286468896063,2.495676465332508;Rosny-sous-Bois;
15050;Dominique Pado - Croix Nivert;OUI;22;12;10;4;6;OUI;OUI;2022-03-11T23:02:17+01:00;48.83648798164934,2.2897250577807426;Paris;
7023;Bourdonnais - Tour Eiffel;OUI;60;23;36;36;0;OUI;OUI;2022-03-11T23:00:19+01:00;48.860897797941,2.29559959844703;Paris;
16025;Jean de la Fontaine - Boulainvilliers;OUI;68;56;10;9;1;OUI;OUI;2022-03-11T23:01:17+01:00;48.85264791461651,2.2758664190769196;Paris;
8046;Marceau - Président Wilson;OUI;32;9;22;13;9;OUI;OUI;2022-03-11T23:01:23+01:00;48.8652359,2.3002513;Paris;
20013;Alexandre Dumas - Place de la Réunion;OUI;45;40;4;0;4;OUI;OUI;2022-03-11T23:00:26+01:00;48.85533710742046,2.3997703687646292;Paris;
20014;Charonne - Alexandre Dumas;OUI;35;32;3;0;3;OUI;OUI;2022-03-11T22:55:22+01:00;48.85607741505607,2.394869327545166;Paris;
15045;Porte de la Plaine;OUI;35;34;0;0;0;OUI;OUI;2022-03-11T22:59:38+01:00;48.82805169605981,2.2924277186393742;Paris;
7010;Constantine - Université;OUI;65;39;24;13;11;OUI;OUI;2022-03-11T23:02:27+01:00;48.860680473738334,2.314848195584221;Paris;
25004;Marcel Pourtout - Édouard Manet;OUI;24;2;22;12;10;OUI;OUI;2022-03-11T23:01:08+01:00;48.87555620763429,2.1655967831611638;Rueil-Malmaison;
22404;Pierre Brossolette - 12 Février 1934;OUI;25;22;3;1;2;OUI;OUI;2022-03-11T22:57:18+01:00;48.8176962416867,2.3076123744249344;Malakoff;
12022;Sahel - Général Michel Bizot;OUI;33;28;5;3;2;OUI;OUI;2022-03-11T23:00:31+01:00;48.840872964793355,2.4044444784522057;Paris;
8007;Rome - Provence;OUI;30;20;9;9;0;OUI;OUI;2022-03-11T22:58:47+01:00;48.874230055580306,2.325570111724113;Paris;
14005;René Coty - Place Denfert-Rochereau;OUI;36;31;3;1;2;OUI;OUI;2022-03-11T22:58:35+01:00;48.83305647731638,2.332941144704819;Paris;
18101;Championnet.;OUI;22;11;9;5;4;OUI;OUI;2022-03-11T23:01:27+01:00;48.8953643,2.3498166;Paris;
15027;Duhamel - André Gide;OUI;20;14;6;3;3;OUI;OUI;2022-03-11T23:01:32+01:00;48.8365662244334,2.312707121097412;Paris;
10031;Louis Blanc - Aqueduc;OUI;37;29;7;1;6;OUI;OUI;2022-03-11T22:56:20+01:00;48.88203018259946,2.3635615780949593;Paris;
17117;Pereire - Saussure;OUI;32;25;6;4;2;OUI;OUI;2022-03-11T22:59:27+01:00;48.88822907547811,2.310129627585411;Paris;
15120;Colonel Pierre Avia;OUI;29;5;23;21;2;OUI;OUI;2022-03-11T23:01:00+01:00;48.8296843300915,2.275342586850291;Paris;
42205;Place Aristide Briand;OUI;35;22;12;7;5;OUI;OUI;2022-03-11T22:59:14+01:00;48.82189236575831,2.413003742694855;Charenton-le-Pont;
21205;Arthur Auger - Jean Jaurès;OUI;26;25;1;1;0;OUI;OUI;2022-03-11T22:53:39+01:00;48.813736445585235,2.3069277405738835;Montrouge;
43004;Montreuil - République;OUI;25;19;5;0;5;OUI;OUI;2022-03-11T23:00:30+01:00;48.85026349463687,2.4345204234123234;Vincennes;
24007;Jean-Baptiste Charcot - Sainte-Geneviève;OUI;21;4;17;13;4;OUI;OUI;2022-03-11T23:01:56+01:00;48.90310883721567,2.278892956674099;Courbevoie;
17110;Legendre - Nollet;OUI;30;23;7;2;5;OUI;OUI;2022-03-11T22:57:23+01:00;48.887742186754224,2.320293079881375;Paris;
16033;Marché d'Auteuil;OUI;32;17;15;8;7;OUI;OUI;2022-03-11T23:00:37+01:00;48.84842761367387,2.265253821160005;Paris;
31701;Mairie de Bagnolet;OUI;28;13;15;1;14;OUI;OUI;2022-03-11T22:59:38+01:00;48.868421318555306,2.417958788573742;Bagnolet;
13055;M.- A. Lagroua Weill-Hallé -  F. Dolto;OUI;60;36;22;14;8;OUI;OUI;2022-03-11T23:02:30+01:00;48.828595283857425,2.380220606266108;Paris;
19102;Rampal - Belleville;OUI;17;10;7;1;6;OUI;OUI;2022-03-11T23:00:11+01:00;48.87302160155955,2.379910983145237;Paris;
6028;Quatre Vents - Carrefour de l'Odéon;OUI;37;13;24;19;5;OUI;OUI;2022-03-11T23:01:48+01:00;48.851751374458864,2.338161695134053;Paris;
5033;Saint-Séverin - Saint-Michel;OUI;30;0;30;22;8;OUI;OUI;2022-03-11T22:58:50+01:00;48.85273130548806,2.3440927639603615;Paris;
20106;Mairie du 20ème;OUI;27;19;8;0;8;OUI;OUI;2022-03-11T23:02:30+01:00;48.86530232427545,2.3990669846534733;Paris;
17006;Guy Môquet - Compoint;OUI;36;23;9;1;8;OUI;OUI;2022-03-11T23:02:43+01:00;48.89213559044868,2.32321947813034;Paris;
15114;Pasteur - Cotentin;OUI;33;24;9;7;2;OUI;OUI;2022-03-11T23:01:01+01:00;48.8389284,2.316356;Paris;
11029;Ménilmontant - Oberkampf;OUI;40;13;27;9;18;OUI;OUI;2022-03-11T23:01:32+01:00;48.8666176586814,2.38301344041578;Paris;
11016;Philippe-Auguste;OUI;48;41;7;3;4;OUI;OUI;2022-03-11T22:59:38+01:00;48.851853488264595,2.393294535577297;Paris;
20005;Reynaldo Hahn - Lagny;OUI;19;14;4;3;1;OUI;OUI;2022-03-11T22:55:28+01:00;48.849266043601794,2.412330328844772;Paris;
21027;Fief - République;OUI;25;21;4;1;3;OUI;OUI;2022-03-11T22:54:18+01:00;48.83170888166024,2.255771979689598;Boulogne-Billancourt;
21207;Verdier - République;OUI;29;23;2;0;2;OUI;OUI;2022-03-11T23:01:42+01:00;48.81540376627718,2.3173937201499943;Montrouge;
12040;Porte de Charenton;OUI;67;63;4;1;3;OUI;OUI;2022-03-11T23:02:38+01:00;48.83124010585643,2.3989107459783554;Paris;
12122;Bois de Vincennes - Polygone;OUI;51;37;12;7;5;OUI;OUI;2022-03-11T23:01:46+01:00;48.83544491617421,2.431421081436563;Paris;
25002;Hôtel de Ville de Rueil-Malmaison;OUI;20;4;15;8;7;OUI;OUI;2022-03-11T23:00:18+01:00;48.878194,2.181724;Rueil-Malmaison;
11028;Guillaume Bertrand - République;OUI;38;27;10;4;6;OUI;OUI;2022-03-11T23:01:53+01:00;48.86382517434147,2.38090637715497;Paris;
15113;Arsonval - Falguière;OUI;25;20;4;2;2;OUI;OUI;2022-03-11T23:01:09+01:00;48.84040040365445,2.313117867297474;Paris;
19014;Lorraine - Jean Jaurès;OUI;19;12;5;2;3;OUI;OUI;2022-03-11T23:01:59+01:00;48.8863865,2.3825772;Paris;
6005;Montparnasse -  Square Ozanam;OUI;49;43;5;2;3;OUI;OUI;2022-03-11T23:01:58+01:00;48.84331056782166,2.326524294912815;Paris;
15014;Volontaires - Vaugirard;OUI;34;27;7;2;5;OUI;OUI;2022-03-11T23:01:04+01:00;48.84132050184004,2.30808901725357;Paris;
13008;Place d'Italie - Soeur Rosalie;OUI;52;44;6;1;5;OUI;OUI;2022-03-11T23:01:12+01:00;48.83190852039389,2.3546943448098023;Paris;
16023;Passy - Place du Costa Rica;OUI;33;22;10;9;1;OUI;OUI;2022-03-11T23:00:58+01:00;48.8584893,2.2839655;Paris;
20011;Pyrénées - Dagorno;OUI;20;14;6;3;3;OUI;OUI;2022-03-11T22:55:30+01:00;48.855425770695085,2.4051643162965775;Paris;
22014;Victor Hugo - Bineau;OUI;25;15;7;6;1;OUI;OUI;2022-03-11T22:58:29+01:00;48.88758225888669,2.2783890366554265;Neuilly-sur-Seine;
11018;Saint-Maur - République;OUI;38;27;11;5;6;OUI;OUI;2022-03-11T22:59:53+01:00;48.86418586145509,2.378317415714264;Paris;
6004;Regard - Rennes;OUI;46;39;6;2;4;OUI;OUI;2022-03-11T22:54:39+01:00;48.847385404955965,2.3268555477261543;Paris;
21511;Marcel Monge - Marcel Dassault;OUI;46;46;0;0;0;OUI;OUI;2022-03-11T23:02:08+01:00;48.86096384533371,2.2246733296048142;Suresnes;
15044;Dantzig - Lefebvre;OUI;33;28;4;1;3;OUI;OUI;2022-03-11T22:58:16+01:00;48.83013921586756,2.295934036374092;Paris;
6020;Place Saint-André des Arts;OUI;37;6;28;24;4;OUI;OUI;2022-03-11T22:58:51+01:00;48.85288617388103,2.3426544293761253;Paris;
20033;Etienne Dolet - Place Maurice Chevalier;OUI;33;11;22;5;17;OUI;OUI;2022-03-11T22:59:46+01:00;48.86798303359366,2.3851405311143026;Paris;
21107;Bertrand Sincholle - Henri Barbusse;OUI;23;14;8;4;4;OUI;OUI;2022-03-11T22:59:24+01:00;48.89925982394349,2.3042294383049016;Clichy;
18018;Carpeaux - Place Jacques Froment;OUI;19;9;9;4;5;OUI;OUI;2022-03-11T23:02:29+01:00;48.8906542,2.3309428;Paris;
5031;Lacépède - Linné;OUI;54;23;29;29;0;OUI;OUI;2022-03-11T22:59:23+01:00;48.8437035476636,2.354651279747486;Paris;
19001;Crimée - Ourcq;OUI;56;37;15;14;1;OUI;OUI;2022-03-11T23:00:50+01:00;48.894104140316266,2.372946088467279;Paris;
12039;Général Michel Bizot - Claude Decaen;OUI;38;9;29;12;17;OUI;OUI;2022-03-11T23:01:40+01:00;48.83481262982544,2.400927788127704;Paris;
16022;Jean Bologne - Passy;OUI;19;17;2;1;1;OUI;OUI;2022-03-11T23:01:43+01:00;48.857566889784465,2.280027395306772;Paris;
13037;Ivry - Baudricourt;OUI;20;18;2;2;0;OUI;OUI;2022-03-11T22:58:49+01:00;48.824695995415006,2.363106073577468;Paris;
14025;Jacquier - Didot;OUI;30;24;5;3;2;OUI;OUI;2022-03-11T23:00:50+01:00;48.82953336292279,2.318179272115231;Paris;
12017;Saint-Mandé - Docteur Arnold Netter;OUI;39;21;17;2;15;OUI;OUI;2022-03-11T22:53:12+01:00;48.84462585769668,2.404946386814118;Paris;
21007;Rond-Point Rhin et Danube;OUI;53;11;41;26;15;OUI;OUI;2022-03-11T23:02:23+01:00;48.840452820991764,2.2280225157737736;Boulogne-Billancourt;
13023;Bobillot - Moulin des Prés;OUI;28;7;21;13;8;OUI;OUI;2022-03-11T22:58:59+01:00;48.828657346203094,2.353020646316964;Paris;
19007;Flandre - Ourcq;OUI;30;13;15;6;9;OUI;OUI;2022-03-11T22:59:29+01:00;48.89260159189023,2.3790915682911873;Paris;
8039;Colisée - Champs-Elysées;OUI;24;14;10;4;6;OUI;OUI;2022-03-11T23:01:36+01:00;48.87047539938743,2.3076190799474716;Paris;
21016;Point du Jour - Jean Jaurès;OUI;26;5;19;8;11;OUI;OUI;2022-03-11T23:02:01+01:00;48.828753141436465,2.245911467014621;Boulogne-Billancourt;
6009;Guynemer - Jardin du Luxembourg;OUI;36;6;29;24;5;OUI;OUI;2022-03-11T22:59:23+01:00;48.8466127,2.3325478;Paris;
5105;Geoffroy-Saint-Hilaire - Saint-Marcel;OUI;17;6;11;10;1;OUI;OUI;2022-03-11T23:02:04+01:00;48.83907826424974,2.356877340669728;Paris;
12105;Bercy - Villot;OUI;34;17;18;13;5;OUI;OUI;2022-03-11T23:02:44+01:00;48.841795009027,2.3767850184816;Paris;
13013;Saint-Marcel - Hôpital;OUI;21;10;7;6;1;OUI;OUI;2022-03-11T23:02:03+01:00;48.83950442458303,2.360989417022932;Paris;
42004;Westermeyer - Paul Vaillant-Couturier;OUI;25;10;15;14;1;OUI;OUI;2022-03-11T22:59:15+01:00;48.819116181578764,2.3966637253761296;Ivry-sur-Seine;
19123;Metz - Marne;OUI;33;19;11;2;9;OUI;OUI;2022-03-11T22:59:48+01:00;48.891163,2.3865705;Paris;
4005;Quai des Célestins - Henri IV;OUI;14;1;17;11;6;OUI;OUI;2022-03-11T23:02:07+01:00;48.8512971,2.3624535;Paris;
16104;Paul Valery - Victor Hugo;OUI;35;29;5;2;3;OUI;OUI;2022-03-11T22:59:35+01:00;48.87137406080164,2.2887128591537476;Paris;
21510;Fontaine du Tertre - Calvaire;OUI;24;23;0;0;0;OUI;OUI;2022-03-11T23:02:36+01:00;48.8702539,2.2187778;Suresnes;
22007;Commandant Charcot - Bretteville;OUI;36;10;22;16;6;OUI;OUI;2022-03-11T23:00:16+01:00;48.87530570765423,2.2558460757136345;Neuilly-sur-Seine;
21033;Sèvres - Maréchal Juin;OUI;18;8;9;5;4;OUI;OUI;2022-03-11T23:02:23+01:00;48.8324305,2.2292812;Boulogne-Billancourt;
42027;Verdun - Pierre et Marie Curie;OUI;26;18;8;2;6;OUI;OUI;2022-03-11T23:00:29+01:00;48.812822398263286,2.3707106709480286;Ivry-sur-Seine;
17036;Place Tristan Bernard;OUI;28;24;4;1;3;OUI;OUI;2022-03-11T22:58:29+01:00;48.8791964,2.2915403;Paris;
17050;Batignolles - Abel Truchet;OUI;28;27;1;1;0;OUI;OUI;2022-03-11T22:55:54+01:00;48.88310390458221,2.323834749088381;Paris;
8044;Alfred de Vigny - Place du Général Brocard;OUI;33;32;1;0;1;OUI;OUI;2022-03-11T23:01:12+01:00;48.87836138361425,2.305254448220567;Paris;
10001;René Boulanger - Lancry;OUI;62;54;8;2;6;OUI;OUI;2022-03-11T22:55:38+01:00;48.8685433,2.3600032;Paris;
22703;Place Jean Mermoz;NON;30;30;0;0;0;NON;NON;2022-02-22T06:06:34+01:00;48.9220937,2.2718348;Bois-Colombes;
44009;Gare RER les Ardoines;NON;49;49;0;0;0;NON;NON;2019-05-17T09:28:29+02:00;48.78385636346727,2.407909371747126;Vitry-sur-Seine;
21112;Claude Debussy - Marc Bloch;OUI;56;14;36;26;10;OUI;OUI;2022-03-11T23:02:07+01:00;48.91038818051166,2.3117771744728093;Clichy;
19018;Cité de la Musique;OUI;60;56;2;0;2;OUI;OUI;2022-03-11T23:02:43+01:00;48.888796556487385,2.3925811931922163;Paris;
10028;Gare du Nord - Dunkerque;OUI;29;19;10;2;8;OUI;OUI;2022-03-11T22:56:41+01:00;48.88042350842878,2.3527636751532555;Paris;
10151;Gare du Nord - Faubourg Saint-Denis;OUI;28;15;11;3;8;OUI;OUI;2022-03-11T22:56:55+01:00;48.879612765503616,2.3568402975797653;Paris;
16140;Hippodrome de Longchamp;OUI;30;17;12;12;0;OUI;OUI;2022-03-11T22:59:23+01:00;48.86413226532,2.239905372262;Paris;
8031;Jean Mermoz - Champs-Elysées;OUI;33;21;12;9;3;OUI;OUI;2022-03-11T23:00:47+01:00;48.869689856852,2.3107324540615;Paris;
20035;Pyrénées - Ménilmontant;OUI;26;26;0;0;0;OUI;OUI;2022-03-11T22:53:00+01:00;48.8693268535238,2.395084574818611;Paris;
44010;8 Mai 1945 - 10 Juillet 1940;OUI;30;15;15;8;7;OUI;OUI;2022-03-11T22:56:25+01:00;48.784567029674,2.3979035764933;Vitry-sur-Seine;
8003;Galilée - Vernet;OUI;17;15;2;2;0;OUI;OUI;2022-03-11T23:02:01+01:00;48.87171587869726,2.2985444962978363;Paris;
21508;Georges Pompidou - Verdun;OUI;26;18;6;4;2;OUI;OUI;2022-03-11T23:01:53+01:00;48.875481,2.232443;Suresnes;
41212;Nungesser - Santé;OUI;22;13;8;0;8;OUI;OUI;2022-03-11T22:55:22+01:00;48.852335,2.448967;Fontenay-sous-Bois;
7007;Musée d'Orsay;OUI;65;36;27;19;8;OUI;OUI;2022-03-11T23:01:10+01:00;48.85972615790874,2.325860448181629;Paris;
34009;Dora Maar - Nadia Guendouz;OUI;30;8;21;16;5;OUI;OUI;2022-03-11T22:55:20+01:00;48.90545242130479,2.3220406472682957;Saint-Ouen-sur-Seine;
15032;Félix Faure - Lourmel;OUI;58;5;52;48;4;OUI;OUI;2022-03-11T23:01:29+01:00;48.83868901709515,2.2818081825971603;Paris;
18047;St-Ouen - Lamarck;OUI;45;33;11;2;9;OUI;OUI;2022-03-11T23:00:26+01:00;48.891083040295555,2.326735694839291;Paris;
19045;Macdonald - Césaria Evora;OUI;67;67;0;0;0;NON;NON;2020-06-29T14:52:20+02:00;48.89883,2.37933;Paris;
9029;Saint-Lazare - Place d'Estienne d'Orves;OUI;39;36;3;1;2;OUI;OUI;2022-03-11T22:57:42+01:00;48.8768345,2.3329067;Paris;
13053;Chevaleret - Tolbiac;OUI;21;12;7;7;0;OUI;OUI;2022-03-11T23:02:19+01:00;48.82941,2.375934;Paris;
35021;Cartier Bresson - Denis Papin;OUI;32;28;4;2;2;OUI;OUI;2022-03-11T22:54:49+01:00;48.902616,2.397814;Pantin;
22302;Gare RER - Général de Gaulle;NON;0;0;0;0;0;NON;NON;2021-07-29T14:21:54+02:00;48.929792,2.282294;Asnières-sur-Seine;
18045;Pierre Ginier - Clichy;OUI;16;2;11;5;6;OUI;OUI;2022-03-11T23:01:06+01:00;48.8867667,2.326228;Paris;
22305;Jean Jaurès - Place du Dr Roux;OUI;35;16;19;16;3;OUI;OUI;2022-03-11T23:02:09+01:00;48.92756703279621,2.2947337017374063;Gennevilliers;
12165;Champs de Manoeuvre - Cartoucherie;OUI;20;12;8;5;3;OUI;OUI;2022-03-11T23:01:38+01:00;48.835261,2.447974;Paris;
22507;Châteaudun - Place de la Liberté;OUI;26;22;4;2;2;OUI;OUI;2022-03-11T22:58:19+01:00;48.90970830301211,2.2454486480600626;La Garenne-Colombes;
21954;Val-Fleury;OUI;23;16;7;0;7;OUI;OUI;2022-03-11T23:01:57+01:00;48.807671407991,2.2407217696309;Meudon;
23203;Division Leclerc - Kléber;OUI;25;20;3;2;1;OUI;OUI;2022-03-11T23:01:08+01:00;48.798666226364,2.2833752789972;Châtillon;
32023;Guy Môquet - Jean Moulin;OUI;30;20;8;4;4;OUI;OUI;2022-03-11T23:01:24+01:00;48.940931521020836,2.363948999931771;Saint-Denis;
22602;Place Henri Dunant - Gare RER;OUI;31;19;12;3;9;OUI;OUI;2022-03-11T22:58:27+01:00;48.787543,2.2907628;Fontenay-aux-Roses;
12106;Gare de Lyon - Roland Barthes;OUI;68;4;62;45;17;OUI;OUI;2022-03-11T23:01:58+01:00;48.84395729494058,2.3790882155299187;Paris;
22005;Charles de Gaulle - Madrid;OUI;22;13;8;5;3;OUI;OUI;2022-03-11T23:01:49+01:00;48.884432270367995,2.2608044743537907;Neuilly-sur-Seine;
23201;Avenir;OUI;45;43;1;0;1;OUI;OUI;2022-03-11T23:00:12+01:00;48.8103438,2.3003776;Châtillon;
17127;Porte de Clichy - Place des Nations Unies;OUI;40;27;13;7;6;OUI;OUI;2022-03-11T22:58:44+01:00;48.896737263309504,2.310542999196392;Paris;
23205;Parc des Pierrettes;OUI;23;10;13;1;12;OUI;OUI;2022-03-11T22:57:46+01:00;48.7973062,2.2909969;Châtillon;
26009;Marceau Delorme - Pierre Brossolette;OUI;28;5;21;14;7;OUI;OUI;2022-03-11T23:02:00+01:00;48.91206062860357,2.295897423568745;Asnières-sur-Seine;
9035;Gare Saint-Lazare - Place de Budapest;OUI;44;41;3;2;1;OUI;OUI;2022-03-11T23:01:59+01:00;48.877753,2.327339;Paris;
34012;Bateliers - Quai de Seine;NON;26;26;0;0;0;NON;NON;2021-11-17T12:15:51+01:00;48.915817585516,2.3239533298594055;Saint-Ouen-sur-Seine;
26008;Henri Barbusse - Bourguignons;OUI;34;17;17;4;13;OUI;OUI;2022-03-11T22:58:20+01:00;48.91301722799713,2.2734212270774417;Asnières-sur-Seine;
34008;Garibaldi - Gabriel Péri;OUI;30;1;28;16;12;OUI;OUI;2022-03-11T23:02:26+01:00;48.90574191139427,2.331604420805889;Saint-Ouen-sur-Seine;
17126;Hélène et François Missoffe - Emile Borel;OUI;32;11;19;15;4;OUI;OUI;2022-03-11T23:01:51+01:00;48.89990653843488,2.321543991674844;Paris;
23204;Roland Garros - Jean Bouin;NON;0;0;0;0;0;NON;NON;2021-10-22T10:43:20+02:00;48.8094608571735,2.2853198638300847;Châtillon;
34005;Adrien Lesesne - Docteur Bauer;OUI;30;22;6;1;5;OUI;OUI;2022-03-11T23:02:27+01:00;48.90263867304635,2.348248063431511;Saint-Ouen-sur-Seine;
21514;Place de la Paix - Abbé Saint-Pierre;OUI;24;24;0;0;0;OUI;OUI;2022-03-11T23:00:55+01:00;48.86462724459225,2.2047570338469806;Suresnes;
31303;Simone Signoret - Paris;OUI;28;6;20;15;5;OUI;OUI;2022-03-11T23:01:17+01:00;48.903600624712865,2.465406596265139;Noisy-le-Sec;
31301;Gare RER;OUI;30;21;6;0;6;OUI;OUI;2022-03-11T23:01:40+01:00;48.896241412268,2.4595758300992;Noisy-le-Sec;
10026;Gare de l'Est - Chateau Landon;OUI;59;47;11;5;6;OUI;OUI;2022-03-11T23:02:44+01:00;48.879305,2.362424;Paris;
17010;Jonquière - Docteur Paul Brousse;OUI;40;2;36;17;19;OUI;OUI;2022-03-11T22:58:47+01:00;48.894799816683985,2.318705212173216;Paris;
15056;Place Balard;OUI;22;14;8;7;1;OUI;OUI;2022-03-11T22:59:22+01:00;48.836395736424116,2.2784192115068436;Paris;
18023;Ordener - Poissonniers;OUI;35;33;2;1;1;OUI;OUI;2022-03-11T23:01:32+01:00;48.891213890844654,2.351288666219873;Paris;
4104;Sebastopol - Rambuteau;OUI;16;11;6;2;4;OUI;OUI;2022-03-11T23:02:22+01:00;48.861818092669864,2.3501381278038025;Paris;
18026;Ruisseau - Ordener;OUI;35;27;8;2;6;OUI;OUI;2022-03-11T23:01:03+01:00;48.89299462568024,2.340144887566567;Paris;
9104;Caumartin - Provence;OUI;22;4;17;16;1;OUI;OUI;2022-03-11T22:55:33+01:00;48.874422773426545,2.3284685611724854;Paris;
18024;Clignancourt - Ordener;OUI;35;30;5;3;2;OUI;OUI;2022-03-11T22:54:48+01:00;48.891457726153774,2.348636478060487;Paris;
8002;Gare Saint-Lazare - Cour du Havre;OUI;45;27;16;14;2;OUI;OUI;2022-03-11T23:02:35+01:00;48.87567440085132,2.3265598341822624;Paris;
13123;BNF - Bibliothèque Nationale de France;OUI;42;10;31;29;2;OUI;OUI;2022-03-11T23:02:19+01:00;48.8350268238,2.3760157451034;Paris;
8004;Malesherbes - Place de la Madeleine;OUI;67;30;34;28;6;OUI;OUI;2022-03-11T23:02:36+01:00;48.87040602848252,2.323243509807989;Paris;
